Date,ICRA
2016-06-29,4000.1
2016-06-30,4030.35
2016-07-01,4009.8
2016-07-04,4002.4
2016-07-05,3950.3
2016-07-07,3936.6
2016-07-08,3889.65
2016-07-11,3916.6
2016-07-12,3929.1
2016-07-13,3948.75
2016-07-14,3946.15
2016-07-15,3924.05
2016-07-18,3876.25
2016-07-19,3919.95
2016-07-20,3922.25
2016-07-21,3899.5
2016-07-22,3908.85
2016-07-25,3874.35
2016-07-26,3835.0
2016-07-27,3773.4
2016-07-28,3751.95
2016-07-29,3701.15
2016-08-01,3640.65
2016-08-02,3678.45
2016-08-03,3649.15
2016-08-04,3680.2
2016-08-05,3700.7
2016-08-08,3728.9
2016-08-09,3702.15
2016-08-10,3706.55
2016-08-11,3617.2
2016-08-12,3610.4
2016-08-16,3635.75
2016-08-17,3628.9
2016-08-18,3628.7
2016-08-19,3599.65
2016-08-22,3600.1
2016-08-23,3624.3
2016-08-24,3623.15
2016-08-25,3585.95
2016-08-26,3790.25
2016-08-29,3963.65
2016-08-30,3966.45
2016-08-31,3870.7
2016-09-01,3784.3
2016-09-02,3796.75
2016-09-06,3826.55
2016-09-07,3819.05
2016-09-08,3929.3
2016-09-09,3852.0
2016-09-12,3875.75
2016-09-14,3848.25
2016-09-15,3869.5
2016-09-16,3892.3
2016-09-19,3832.05
2016-09-20,3795.1
2016-09-21,3841.1
2016-09-22,3934.95
2016-09-23,3883.7
2016-09-26,3869.5
2016-09-27,3872.45
2016-09-28,3903.85
2016-09-29,3891.3
2016-09-30,3922.9
2016-10-03,4081.85
2016-10-04,4096.45
2016-10-05,4112.25
2016-10-06,4078.55
2016-10-07,4166.0
2016-10-10,4197.3
2016-10-13,4152.95
2016-10-14,4107.25
2016-10-17,4125.6
2016-10-18,4214.0
2016-10-19,4160.8
2016-10-20,4148.85
2016-10-21,4122.5
2016-10-24,4172.3
2016-10-25,4213.0
2016-10-26,4192.75
2016-10-27,4296.55
2016-10-28,4253.85
2016-10-30,4283.75
2016-11-01,4282.95
2016-11-02,4308.05
2016-11-03,4274.2
2016-11-04,4153.15
2016-11-07,4082.25
2016-11-08,4049.3
2016-11-09,4154.75
2016-11-10,4209.7
2016-11-11,4091.6
2016-11-15,3996.0
2016-11-16,4009.6
2016-11-17,3982.55
2016-11-18,3946.8
2016-11-21,3903.7
2016-11-22,3969.8
2016-11-23,3967.9
2016-11-24,3991.4
2016-11-25,3989.85
2016-11-28,3937.2
2016-11-29,3962.45
2016-11-30,3962.15
2016-12-01,3925.25
2016-12-02,3922.4
2016-12-05,3914.75
2016-12-06,3959.65
2016-12-07,3969.6
2016-12-08,3989.4
2016-12-09,3958.9
2016-12-12,3938.35
2016-12-13,3897.9
2016-12-14,3894.7
2016-12-15,3900.8
2016-12-16,3920.0
2016-12-19,3934.25
2016-12-20,3968.95
2016-12-21,3976.4
2016-12-22,3967.45
2016-12-23,3966.45
2016-12-26,3954.6
2016-12-27,3951.8
2016-12-28,3984.25
2016-12-29,3983.95
2016-12-30,3984.95
