Date,HONAUT
2016-11-25,8623.35
2016-11-28,8518.15
2016-11-29,8499.65
2016-11-30,8490.75
2016-12-01,8499.95
2016-12-02,8495.45
2016-12-05,8386.55
2016-12-06,8489.7
2016-12-07,8502.5
2016-12-08,8552.35
2016-12-09,8499.55
2016-12-12,8587.1
2016-12-13,8595.8
2016-12-14,8549.15
2016-12-15,8592.6
2016-12-16,8549.65
2016-12-19,8501.55
2016-12-20,8504.0
2016-12-21,8473.8
2016-12-22,8456.45
2016-12-23,8503.85
2016-12-26,8389.1
2016-12-27,8498.9
2016-12-28,8503.0
2016-12-29,8632.1
2016-12-30,8971.55
