Date,BASF
2016-08-02,1031.5
2016-08-03,1028.4
2016-08-04,1106.4
2016-08-05,1108.2
2016-08-08,1101.85
2016-08-09,1107.75
2016-08-10,1117.55
2016-08-11,1104.35
2016-08-12,1088.5
2016-08-16,1079.2
2016-08-17,1073.5
2016-08-18,1074.1
2016-08-19,1072.5
2016-08-22,1096.45
2016-08-23,1106.4
2016-08-24,1114.7
2016-08-25,1121.0
2016-08-26,1121.7
2016-08-29,1119.25
2016-08-30,1138.15
2016-08-31,1136.3
2016-09-01,1120.45
2016-09-02,1127.2
2016-09-06,1139.3
2016-09-07,1112.15
2016-09-08,1109.5
2016-09-09,1129.0
2016-09-12,1107.15
2016-09-14,1157.15
2016-09-15,1173.15
2016-09-16,1166.35
2016-09-19,1147.55
2016-09-20,1141.95
2016-09-21,1126.65
2016-09-22,1163.45
2016-09-23,1161.4
2016-09-26,1167.55
2016-09-27,1185.3
2016-09-28,1234.35
2016-09-29,1196.3
2016-09-30,1209.45
2016-10-03,1243.95
2016-10-04,1227.55
2016-10-05,1218.05
2016-10-06,1211.45
2016-10-07,1224.4
2016-10-10,1205.4
2016-10-13,1184.75
2016-10-14,1210.05
2016-10-17,1203.75
2016-10-18,1205.25
2016-10-19,1176.3
2016-10-20,1212.85
2016-10-21,1259.85
2016-10-24,1252.45
2016-10-25,1240.0
2016-10-26,1230.2
2016-10-27,1209.8
2016-10-28,1204.25
2016-10-30,1238.5
2016-11-01,1243.05
2016-11-02,1233.65
2016-11-03,1239.55
2016-11-04,1223.4
2016-11-07,1231.1
2016-11-08,1208.6
2016-11-09,1177.45
2016-11-10,1195.85
2016-11-11,1131.6
2016-11-15,1072.65
2016-11-16,1071.4
2016-11-17,1023.15
2016-11-18,1028.4
2016-11-21,1034.7
2016-11-22,1033.8
2016-11-23,1030.85
2016-11-24,1043.5
2016-11-25,1038.8
2016-11-28,1055.15
2016-11-29,1038.5
2016-11-30,1049.55
2016-12-01,1052.65
2016-12-02,1024.85
2016-12-05,1025.1
2016-12-06,1027.65
2016-12-07,1025.8
2016-12-08,1095.25
2016-12-09,1114.95
2016-12-12,1068.9
2016-12-13,1062.1
2016-12-14,1102.3
2016-12-15,1140.3
2016-12-16,1122.55
2016-12-19,1084.35
2016-12-20,1068.3
2016-12-21,1111.1
2016-12-22,1085.3
2016-12-23,1082.0
2016-12-26,1076.5
2016-12-27,1075.15
2016-12-28,1089.95
2016-12-29,1124.5
2016-12-30,1159.5
