Date,TATAELXSI
2016-06-30,1697.0
2016-07-01,1749.95
2016-07-04,1763.35
2016-07-05,1735.3
2016-07-07,1713.0
2016-07-08,1732.35
2016-07-11,1729.6
2016-07-12,1704.7
2016-07-13,1680.1
2016-07-14,1678.4
2016-07-15,1628.85
2016-07-18,1651.25
2016-07-19,1663.85
2016-07-20,1665.35
2016-07-21,1659.4
2016-07-22,1663.8
2016-07-25,1612.4
2016-07-26,1657.0
2016-07-27,1668.0
2016-07-28,1639.65
2016-07-29,1650.95
2016-08-01,1645.55
2016-08-02,1631.05
2016-08-03,1623.9
2016-08-04,1629.1
2016-08-05,1642.25
2016-08-08,1738.35
2016-08-09,1703.0
2016-08-10,1668.0
2016-08-11,1661.1
2016-08-12,1653.5
2016-08-16,1627.95
2016-08-17,1640.75
2016-08-18,1632.9
2016-08-19,1617.95
2016-08-22,1618.65
2016-08-23,1621.25
2016-08-24,1630.8
2016-08-25,1610.15
2016-08-26,1609.9
2016-08-29,1566.35
2016-08-30,1587.85
2016-08-31,1579.55
2016-09-01,1562.45
2016-09-02,1568.55
2016-09-06,1537.35
2016-09-07,1543.05
2016-09-08,1534.65
2016-09-09,1532.45
2016-09-12,1509.3
2016-09-14,1517.4
2016-09-15,1542.75
2016-09-16,1551.4
2016-09-19,1550.9
2016-09-20,1547.05
2016-09-21,1551.55
2016-09-22,1547.9
2016-09-23,1530.15
2016-09-26,1512.55
2016-09-27,1497.7
2016-09-28,1494.7
2016-09-29,1382.35
2016-09-30,1392.25
2016-10-03,1401.3
2016-10-04,1411.75
2016-10-05,1394.95
2016-10-06,1366.2
2016-10-07,1344.7
2016-10-10,1343.95
2016-10-13,1325.5
2016-10-14,1320.2
2016-10-17,1306.65
2016-10-18,1338.9
2016-10-19,1352.9
2016-10-20,1353.35
2016-10-21,1342.45
2016-10-24,1333.5
2016-10-25,1314.35
2016-10-26,1271.25
2016-10-27,1239.0
2016-10-28,1294.85
2016-10-30,1297.4
2016-11-01,1311.3
2016-11-02,1270.9
2016-11-03,1258.4
2016-11-04,1242.45
2016-11-07,1231.15
2016-11-08,1240.7
2016-11-09,1193.3
2016-11-10,1210.2
2016-11-11,1139.8
2016-11-15,1078.0
2016-11-16,1069.15
2016-11-17,1066.95
2016-11-18,1067.6
2016-11-21,1031.2
2016-11-22,1036.55
2016-11-23,1088.25
2016-11-24,1158.0
2016-11-25,1243.25
2016-11-28,1259.35
2016-11-29,1254.2
2016-11-30,1269.0
2016-12-01,1301.45
2016-12-02,1313.8
2016-12-05,1346.75
2016-12-06,1380.6
2016-12-07,1379.95
2016-12-08,1389.35
2016-12-09,1425.35
2016-12-12,1483.5
2016-12-13,1487.4
2016-12-14,1455.65
2016-12-15,1457.3
2016-12-16,1446.15
2016-12-19,1414.45
2016-12-20,1424.3
2016-12-21,1408.4
2016-12-22,1358.35
2016-12-23,1323.35
2016-12-26,1296.85
2016-12-27,1330.1
2016-12-28,1352.3
2016-12-29,1380.45
2016-12-30,1405.2
