Date,AXISGOLD
2016-12-05,2590.0
2016-12-06,2582.6
2016-12-07,2578.25
2016-12-08,2573.35
2016-12-09,2564.85
2016-12-12,2563.2
2016-12-13,2527.2
2016-12-14,2533.0
2016-12-15,2518.45
2016-12-16,2494.05
2016-12-19,2498.25
2016-12-20,2500.0
2016-12-21,2495.5
2016-12-22,2488.85
2016-12-23,2484.35
2016-12-26,2509.9
2016-12-27,2506.45
2016-12-28,2500.0
2016-12-29,2519.95
2016-12-30,2507.2
