Date,RELIANCE
2016-12-08,1020.05
2016-12-09,1028.95
2016-12-12,1027.2
2016-12-13,1039.8
2016-12-14,1059.5
2016-12-15,1052.95
2016-12-16,1057.15
2016-12-19,1062.55
2016-12-20,1057.9
2016-12-21,1063.25
2016-12-22,1053.35
2016-12-23,1057.3
2016-12-26,1047.45
2016-12-27,1064.7
2016-12-28,1049.7
2016-12-29,1065.45
2016-12-30,1082.4
