Date,DIVISLAB
2016-09-23,1334.95
2016-09-26,1332.35
2016-09-27,1319.8
2016-09-28,1318.3
2016-09-29,1295.05
2016-09-30,1290.8
2016-10-03,1299.8
2016-10-04,1298.65
2016-10-05,1283.95
2016-10-06,1269.4
2016-10-07,1271.65
2016-10-10,1264.65
2016-10-13,1246.5
2016-10-14,1234.6
2016-10-17,1224.55
2016-10-18,1279.55
2016-10-19,1267.95
2016-10-20,1256.25
2016-10-21,1274.5
2016-10-24,1266.3
2016-10-25,1277.6
2016-10-26,1275.4
2016-10-27,1276.2
2016-10-28,1279.9
2016-10-30,1288.95
2016-11-01,1287.6
2016-11-02,1267.35
2016-11-03,1259.65
2016-11-04,1253.95
2016-11-07,1266.8
2016-11-08,1245.05
2016-11-09,1251.6
2016-11-10,1255.6
2016-11-11,1221.05
2016-11-15,1161.5
2016-11-16,1153.05
2016-11-17,1167.0
2016-11-18,1184.2
2016-11-21,1169.9
2016-11-22,1179.35
2016-11-23,1177.7
2016-11-24,1147.65
2016-11-25,1155.05
2016-11-28,1166.2
2016-11-29,1174.45
2016-11-30,1174.0
2016-12-01,1150.35
2016-12-02,1135.85
2016-12-05,1132.35
2016-12-06,1154.25
2016-12-07,1160.75
2016-12-08,1161.0
2016-12-09,1161.5
2016-12-12,1149.65
2016-12-13,1160.35
2016-12-14,1171.8
2016-12-15,1152.0
2016-12-16,1151.6
2016-12-19,1162.25
2016-12-20,1141.05
2016-12-21,1148.6
2016-12-22,1108.25
2016-12-23,861.5
2016-12-26,762.3
2016-12-27,788.45
2016-12-28,824.6
2016-12-29,789.25
2016-12-30,783.7
