Date,KKCL
2016-10-26,1900.0
2016-10-27,1857.2
2016-10-28,1889.35
2016-10-30,1945.2
2016-11-01,1891.65
2016-11-02,1890.9
2016-11-03,1872.65
2016-11-04,1818.85
2016-11-07,1848.7
2016-11-08,1835.0
2016-11-09,1800.35
2016-11-10,1839.05
2016-11-11,1805.0
2016-11-15,1726.65
2016-11-16,1712.95
2016-11-17,1757.1
2016-11-18,1775.25
2016-11-21,1725.0
2016-11-22,1799.3
2016-11-23,1789.15
2016-11-24,1774.0
2016-11-25,1799.1
2016-11-28,1817.0
2016-11-29,1805.0
2016-11-30,1826.0
2016-12-01,1800.0
2016-12-02,1800.0
2016-12-05,1820.0
2016-12-06,1819.55
2016-12-07,1786.0
2016-12-08,1824.1
2016-12-09,1801.0
2016-12-12,1777.0
2016-12-13,1767.25
2016-12-14,1799.0
2016-12-15,1763.55
2016-12-16,1801.65
2016-12-19,1766.0
2016-12-20,1799.0
2016-12-21,1751.75
2016-12-22,1768.25
2016-12-23,1787.75
2016-12-26,1759.25
2016-12-27,1775.0
2016-12-28,1800.0
2016-12-29,1771.7
2016-12-30,1780.0
