Date,WABCOINDIA
2016-11-21,5008.3
2016-11-22,5231.65
2016-11-23,5188.2
2016-11-24,5035.7
2016-11-25,4934.6
2016-11-28,4977.95
2016-11-29,5004.45
2016-11-30,5086.8
2016-12-01,5035.1
2016-12-02,5110.0
2016-12-05,5029.95
2016-12-06,5004.65
2016-12-07,4969.05
2016-12-08,5021.1
2016-12-09,5084.95
2016-12-12,5046.15
2016-12-13,5003.4
2016-12-14,5069.8
2016-12-15,5065.7
2016-12-16,5048.25
2016-12-19,5046.1
2016-12-20,5055.45
2016-12-21,4904.05
2016-12-22,4943.4
2016-12-23,4910.5
2016-12-26,4859.85
2016-12-27,4835.2
2016-12-28,4793.6
2016-12-29,5337.0
2016-12-30,5207.55
