Date,SKFINDIA
2016-10-18,1402.9
2016-10-19,1398.9
2016-10-20,1411.25
2016-10-21,1413.45
2016-10-24,1420.15
2016-10-25,1413.25
2016-10-26,1418.95
2016-10-27,1410.2
2016-10-28,1408.45
2016-10-30,1405.6
2016-11-01,1415.25
2016-11-02,1488.5
2016-11-03,1486.75
2016-11-04,1433.4
2016-11-07,1453.6
2016-11-08,1418.45
2016-11-09,1416.3
2016-11-10,1441.15
2016-11-11,1430.15
2016-11-15,1373.2
2016-11-16,1358.05
2016-11-17,1330.6
2016-11-18,1318.15
2016-11-21,1270.1
2016-11-22,1299.5
2016-11-23,1271.95
2016-11-24,1258.3
2016-11-25,1283.85
2016-11-28,1280.2
2016-11-29,1260.4
2016-11-30,1213.15
2016-12-01,1239.15
2016-12-02,1253.4
2016-12-05,1256.65
2016-12-06,1252.65
2016-12-07,1253.6
2016-12-08,1257.95
2016-12-09,1277.4
2016-12-12,1290.75
2016-12-13,1285.75
2016-12-14,1275.15
2016-12-15,1262.6
2016-12-16,1259.85
2016-12-19,1255.95
2016-12-20,1259.3
2016-12-21,1255.0
2016-12-22,1242.15
2016-12-23,1245.25
2016-12-26,1218.2
2016-12-27,1232.75
2016-12-28,1244.0
2016-12-29,1251.2
2016-12-30,1262.4
