Date,MAHSCOOTER
2016-08-16,1503.95
2016-08-17,1483.85
2016-08-18,1504.2
2016-08-19,1501.9
2016-08-22,1502.95
2016-08-23,1498.1
2016-08-24,1500.4
2016-08-25,1518.1
2016-08-26,1499.6
2016-08-29,1537.45
2016-08-30,1551.8
2016-08-31,1561.75
2016-09-01,1550.9
2016-09-02,1533.85
2016-09-06,1529.45
2016-09-07,1528.1
2016-09-08,1538.7
2016-09-09,1522.55
2016-09-12,1483.5
2016-09-14,1475.4
2016-09-15,1460.3
2016-09-16,1485.45
2016-09-19,1461.85
2016-09-20,1454.35
2016-09-21,1461.8
2016-09-22,1479.05
2016-09-23,1498.3
2016-09-26,1484.6
2016-09-27,1479.05
2016-09-28,1461.0
2016-09-29,1444.4
2016-09-30,1454.6
2016-10-03,1456.65
2016-10-04,1493.7
2016-10-05,1513.65
2016-10-06,1560.15
2016-10-07,1602.8
2016-10-10,1594.5
2016-10-13,1664.1
2016-10-14,1853.2
2016-10-17,2037.4
2016-10-18,1999.45
2016-10-19,1947.3
2016-10-20,1971.15
2016-10-21,1960.75
2016-10-24,1970.25
2016-10-25,2047.8
2016-10-26,1990.65
2016-10-27,1949.15
2016-10-28,1933.65
2016-10-30,1980.8
2016-11-01,1945.2
2016-11-02,1921.7
2016-11-03,1907.8
2016-11-04,1815.4
2016-11-07,1788.85
2016-11-08,1802.65
2016-11-09,1797.35
2016-11-10,1830.0
2016-11-11,1726.3
2016-11-15,1514.5
2016-11-16,1487.55
2016-11-17,1493.1
2016-11-18,1492.45
2016-11-21,1439.65
2016-11-22,1420.3
2016-11-23,1441.9
2016-11-24,1449.95
2016-11-25,1557.4
2016-11-28,1567.5
2016-11-29,1631.7
2016-11-30,1656.6
2016-12-01,1610.55
2016-12-02,1623.45
2016-12-05,1574.2
2016-12-06,1573.75
2016-12-07,1554.2
2016-12-08,1632.55
2016-12-09,1612.75
2016-12-12,1586.45
2016-12-13,1586.55
2016-12-14,1583.0
2016-12-15,1562.0
2016-12-16,1565.6
2016-12-19,1545.0
2016-12-20,1527.05
2016-12-21,1553.6
2016-12-22,1524.35
2016-12-23,1536.2
2016-12-26,1505.4
2016-12-27,1519.8
2016-12-28,1520.8
2016-12-29,1522.6
2016-12-30,1612.15
