Date,KPRMILL
2016-06-16,940.8
2016-06-17,920.4
2016-06-20,912.8
2016-06-21,952.55
2016-06-22,950.7
2016-06-23,982.9
2016-06-24,991.75
2016-06-27,1042.65
2016-06-28,1063.25
2016-06-29,1061.25
2016-06-30,1069.95
2016-07-01,1084.75
2016-07-04,1091.4
2016-07-05,1078.75
2016-07-07,1088.05
2016-07-08,1071.3
2016-07-11,1090.65
2016-07-12,1077.85
2016-07-13,1085.05
2016-07-14,1090.35
2016-07-15,1103.65
2016-07-18,1084.95
2016-07-19,1108.45
2016-07-20,1093.7
2016-07-21,1086.85
2016-07-22,1107.45
2016-07-25,1068.35
2016-07-26,1044.8
2016-07-27,1050.45
2016-07-28,1078.25
2016-07-29,1104.05
2016-08-01,1106.7
2016-08-02,1112.9
2016-08-03,1091.0
2016-08-04,1088.95
2016-08-05,1106.7
2016-08-08,1123.0
2016-08-09,1153.05
2016-08-10,1125.45
2016-08-11,1145.2
2016-08-12,1131.15
2016-08-16,1136.35
2016-08-17,1142.9
2016-08-18,1159.15
2016-08-19,1164.65
2016-08-22,1145.4
2016-08-23,1133.5
2016-08-24,1136.9
2016-08-25,1154.1
2016-08-26,1165.8
2016-08-29,1150.65
2016-08-30,1126.5
2016-08-31,1138.9
2016-09-01,1136.5
2016-09-02,1129.5
2016-09-06,1099.25
2016-09-07,1100.9
2016-09-08,1100.65
2016-09-09,1115.4
2016-09-12,1102.15
2016-09-14,1100.45
2016-09-15,1124.6
2016-09-16,1159.8
2016-09-19,1183.75
2016-09-20,1209.75
2016-09-21,1216.3
2016-09-22,1229.0
2016-09-23,1235.8
2016-09-26,1257.05
2016-09-27,1244.65
2016-09-28,1246.95
2016-09-29,1210.85
2016-09-30,1217.95
2016-10-03,1232.95
2016-10-04,1201.35
2016-10-05,1173.4
2016-10-06,1124.4
2016-10-07,1129.9
2016-10-10,1109.15
2016-10-13,1048.05
2016-10-14,1064.05
2016-10-17,1041.2
2016-10-18,1104.55
2016-10-19,1129.85
2016-10-20,1128.95
2016-10-21,1143.75
2016-10-24,1189.1
2016-10-25,1172.35
2016-10-26,1156.55
2016-10-27,1152.15
2016-10-28,1184.9
2016-10-30,1181.3
2016-11-01,1147.95
2016-11-02,1127.4
2016-11-03,1126.4
2016-11-04,1127.8
2016-11-07,1161.15
2016-11-08,1156.8
2016-11-09,1098.1
2016-11-10,1141.8
2016-11-11,1102.05
2016-11-15,1060.75
2016-11-16,1061.0
2016-11-17,1070.2
2016-11-18,1084.3
2016-11-21,1069.55
2016-11-22,1081.85
2016-11-23,1122.25
2016-11-24,1102.05
2016-11-25,1146.1
2016-11-28,1129.9
2016-11-29,603.35
2016-11-30,599.75
2016-12-01,585.6
2016-12-02,581.2
2016-12-05,590.85
2016-12-06,590.2
2016-12-07,596.8
2016-12-08,609.0
2016-12-09,597.1
2016-12-12,604.9
2016-12-13,607.95
2016-12-14,615.0
2016-12-15,613.3
2016-12-16,616.3
2016-12-19,610.2
2016-12-20,606.8
2016-12-21,607.75
2016-12-22,604.1
2016-12-23,607.05
2016-12-26,592.85
2016-12-27,589.75
2016-12-28,583.0
2016-12-29,564.9
2016-12-30,570.0
