Date,GOLDBEES
2016-06-02,2628.95
2016-06-03,2627.2
2016-06-06,2672.05
2016-06-07,2651.25
2016-06-08,2650.1
2016-06-09,2663.05
2016-06-10,2678.35
2016-06-13,2705.85
2016-06-14,2705.95
2016-06-15,2700.25
2016-06-16,2746.5
2016-06-17,2713.6
2016-06-20,2710.25
2016-06-21,2713.05
2016-06-22,2689.9
2016-06-23,2678.85
2016-06-24,2774.35
2016-06-27,2802.7
2016-06-28,2809.05
2016-06-29,2785.4
2016-06-30,2777.3
2016-07-01,2801.85
2016-07-04,2815.95
2016-07-05,2807.65
2016-07-07,2836.9
2016-07-08,2833.95
2016-07-11,2840.75
2016-07-12,2817.4
2016-07-13,2805.6
2016-07-14,2798.65
2016-07-15,2796.35
2016-07-18,2783.6
2016-07-19,2790.05
2016-07-20,2784.75
2016-07-21,2783.15
2016-07-22,2785.5
2016-07-25,2777.7
2016-07-26,2791.85
2016-07-27,2784.45
2016-07-28,2803.75
2016-07-29,2796.3
2016-08-01,2845.55
2016-08-02,2879.15
2016-08-03,2886.7
2016-08-04,2877.2
2016-08-05,2910.15
2016-08-08,2835.75
2016-08-09,2853.95
2016-08-10,2879.05
2016-08-11,2866.55
2016-08-12,2870.25
2016-08-16,2852.05
2016-08-17,2847.75
2016-08-18,2864.3
2016-08-19,2865.95
2016-08-22,2855.0
2016-08-23,2848.45
2016-08-24,2852.0
2016-08-25,2831.75
2016-08-26,2841.55
2016-08-29,2816.2
2016-08-30,2814.1
2016-08-31,2812.05
2016-09-01,2782.4
2016-09-02,2788.05
2016-09-06,2804.25
2016-09-07,2832.45
2016-09-08,2832.05
2016-09-09,2814.15
2016-09-12,2839.55
2016-09-14,2827.35
2016-09-15,2815.0
2016-09-16,2810.05
2016-09-19,2825.05
2016-09-20,2829.55
2016-09-21,2835.1
2016-09-22,2838.1
2016-09-23,2840.25
2016-09-26,2842.05
2016-09-27,2833.85
2016-09-28,2810.3
2016-09-29,2849.9
2016-09-30,2825.2
2016-10-03,2817.9
2016-10-04,2815.4
2016-10-05,2789.9
2016-10-06,2771.75
2016-10-07,2761.7
2016-10-10,2796.15
2016-10-13,2756.4
2016-10-14,2749.2
2016-10-17,2747.4
2016-10-18,2755.4
2016-10-19,2745.55
2016-10-20,2750.3
2016-10-21,2744.7
2016-10-24,2735.15
2016-10-25,2726.9
2016-10-26,2728.0
2016-10-27,2724.4
2016-10-28,2739.35
2016-10-30,2784.2
2016-11-01,2740.5
2016-11-02,2766.9
2016-11-03,2765.65
2016-11-04,2772.0
2016-11-07,2762.95
2016-11-08,2770.85
2016-11-09,2813.9
2016-11-10,2801.15
2016-11-11,2754.15
2016-11-15,2741.05
2016-11-16,2737.45
2016-11-17,2704.9
2016-11-18,2648.2
2016-11-21,2660.35
2016-11-22,2670.95
2016-11-23,2674.0
2016-11-24,2665.6
2016-11-25,2634.3
2016-11-28,2655.95
2016-11-29,2654.35
2016-11-30,2645.65
2016-12-01,2616.2
2016-12-02,2594.0
2016-12-05,2583.45
2016-12-06,2591.6
2016-12-07,2582.2
2016-12-08,2590.6
2016-12-09,2573.4
2016-12-12,2566.1
2016-12-13,2557.9
2016-12-14,2552.55
2016-12-15,2529.5
2016-12-16,2500.8
2016-12-19,2508.7
2016-12-20,2502.75
2016-12-21,2501.6
2016-12-22,2487.7
2016-12-23,2486.3
2016-12-26,2500.0
2016-12-27,2525.15
2016-12-28,2546.9
2016-12-29,2546.65
2016-12-30,2564.6
