Date,CONCOR
2016-07-21,1445.5
2016-07-22,1457.05
2016-07-25,1478.75
2016-07-26,1445.1
2016-07-27,1466.5
2016-07-28,1470.0
2016-07-29,1499.9
2016-08-01,1508.5
2016-08-02,1517.95
2016-08-03,1485.15
2016-08-04,1437.7
2016-08-05,1442.65
2016-08-08,1431.95
2016-08-09,1458.95
2016-08-10,1467.35
2016-08-11,1418.9
2016-08-12,1397.55
2016-08-16,1399.15
2016-08-17,1410.05
2016-08-18,1388.9
2016-08-19,1366.45
2016-08-22,1364.2
2016-08-23,1354.35
2016-08-24,1362.1
2016-08-25,1376.35
2016-08-26,1366.05
2016-08-29,1373.75
2016-08-30,1373.05
2016-08-31,1394.55
2016-09-01,1389.1
2016-09-02,1374.05
2016-09-06,1375.2
2016-09-07,1379.65
2016-09-08,1382.2
2016-09-09,1371.05
2016-09-12,1319.55
2016-09-14,1299.1
2016-09-15,1286.2
2016-09-16,1299.85
2016-09-19,1308.4
2016-09-20,1309.35
2016-09-21,1324.45
2016-09-22,1336.1
2016-09-23,1336.85
2016-09-26,1336.9
2016-09-27,1351.7
2016-09-28,1362.65
2016-09-29,1356.25
2016-09-30,1379.4
2016-10-03,1385.0
2016-10-04,1381.8
2016-10-05,1404.1
2016-10-06,1396.7
2016-10-07,1401.7
2016-10-10,1384.45
2016-10-13,1365.55
2016-10-14,1338.1
2016-10-17,1321.4
2016-10-18,1362.9
2016-10-19,1364.6
2016-10-20,1363.45
2016-10-21,1346.3
2016-10-24,1348.25
2016-10-25,1349.65
2016-10-26,1351.55
2016-10-27,1358.65
2016-10-28,1375.55
2016-10-30,1373.0
2016-11-01,1370.5
2016-11-02,1368.7
2016-11-03,1369.05
2016-11-04,1382.75
2016-11-07,1370.65
2016-11-08,1383.05
2016-11-09,1353.6
2016-11-10,1365.3
2016-11-11,1351.05
2016-11-15,1304.3
2016-11-16,1283.3
2016-11-17,1254.35
2016-11-18,1219.0
2016-11-21,1157.15
2016-11-22,1161.15
2016-11-23,1127.25
2016-11-24,1184.7
2016-11-25,1156.0
2016-11-28,1168.85
2016-11-29,1167.55
2016-11-30,1170.0
2016-12-01,1155.8
2016-12-02,1136.4
2016-12-05,1122.4
2016-12-06,1111.6
2016-12-07,1112.8
2016-12-08,1110.4
2016-12-09,1118.5
2016-12-12,1128.45
2016-12-13,1121.15
2016-12-14,1120.45
2016-12-15,1112.75
2016-12-16,1098.8
2016-12-19,1081.7
2016-12-20,1074.5
2016-12-21,1092.25
2016-12-22,1100.9
2016-12-23,1102.2
2016-12-26,1093.05
2016-12-27,1098.8
2016-12-28,1089.75
2016-12-29,1109.0
2016-12-30,1110.05
