Date,NAVINFLUOR
2016-05-05,2011.95
2016-05-06,1999.95
2016-05-09,2022.1
2016-05-10,2118.1
2016-05-11,2149.45
2016-05-12,2188.3
2016-05-13,2104.95
2016-05-16,2104.3
2016-05-17,2063.25
2016-05-18,2078.95
2016-05-19,2040.15
2016-05-20,1999.5
2016-05-23,1966.65
2016-05-24,1939.85
2016-05-25,1982.85
2016-05-26,1971.6
2016-05-27,2089.2
2016-05-30,2080.4
2016-05-31,2073.9
2016-06-01,2104.9
2016-06-02,2122.4
2016-06-03,2096.4
2016-06-06,2064.65
2016-06-07,2051.15
2016-06-08,2103.15
2016-06-09,2089.7
2016-06-10,2074.2
2016-06-13,2069.15
2016-06-14,2049.25
2016-06-15,2072.4
2016-06-16,2040.9
2016-06-17,2013.85
2016-06-20,2030.85
2016-06-21,2018.65
2016-06-22,2034.95
2016-06-23,2034.85
2016-06-24,2023.0
2016-06-27,2007.0
2016-06-28,1989.35
2016-06-29,1992.1
2016-06-30,2033.55
2016-07-01,2052.7
2016-07-04,2019.7
2016-07-05,2016.15
2016-07-07,2009.35
2016-07-08,1998.95
2016-07-11,2036.85
2016-07-12,2044.55
2016-07-13,2122.35
2016-07-14,2199.05
2016-07-15,2218.65
2016-07-18,2185.5
2016-07-19,2175.0
2016-07-20,2217.95
2016-07-21,2223.65
2016-07-22,2239.45
2016-07-25,2478.3
2016-07-26,2283.85
2016-07-27,2303.75
2016-07-28,2315.65
2016-07-29,2330.15
2016-08-01,2281.3
2016-08-02,2191.0
2016-08-03,2190.95
2016-08-04,2216.35
2016-08-05,2255.0
2016-08-08,2369.45
2016-08-09,2341.15
2016-08-10,2343.4
2016-08-11,2308.05
2016-08-12,2349.7
2016-08-16,2318.2
2016-08-17,2309.3
2016-08-18,2326.1
2016-08-19,2368.1
2016-08-22,2314.4
2016-08-23,2308.8
2016-08-24,2276.15
2016-08-25,2317.7
2016-08-26,2279.7
2016-08-29,2306.9
2016-08-30,2348.25
2016-08-31,2378.05
2016-09-01,2369.65
2016-09-02,2363.35
2016-09-06,2348.75
2016-09-07,2331.2
2016-09-08,2386.8
2016-09-09,2377.55
2016-09-12,2313.6
2016-09-14,2377.05
2016-09-15,2346.3
2016-09-16,2340.65
2016-09-19,2371.95
2016-09-20,2408.05
2016-09-21,2409.75
2016-09-22,2362.35
2016-09-23,2371.7
2016-09-26,2325.1
2016-09-27,2336.9
2016-09-28,2323.9
2016-09-29,2209.25
2016-09-30,2223.3
2016-10-03,2283.4
2016-10-04,2336.9
2016-10-05,2347.3
2016-10-06,2418.2
2016-10-07,2386.15
2016-10-10,2338.45
2016-10-13,2301.2
2016-10-14,2334.7
2016-10-17,2292.25
2016-10-18,2337.85
2016-10-19,2396.1
2016-10-20,2735.7
2016-10-21,2776.85
2016-10-24,2815.2
2016-10-25,2696.3
2016-10-26,2648.75
2016-10-27,2659.35
2016-10-28,2593.25
2016-10-30,2581.75
2016-11-01,2495.8
2016-11-02,2453.4
2016-11-03,2504.55
2016-11-04,2424.45
2016-11-07,2443.45
2016-11-08,2408.35
2016-11-09,2466.5
2016-11-10,2486.05
2016-11-11,2334.0
2016-11-15,2304.65
2016-11-16,2316.25
2016-11-17,2328.4
2016-11-18,2333.35
2016-11-21,2219.55
2016-11-22,2218.55
2016-11-23,2252.2
2016-11-24,2270.9
2016-11-25,2345.0
2016-11-28,2318.55
2016-11-29,2334.6
2016-11-30,2373.85
2016-12-01,2360.9
2016-12-02,2296.25
2016-12-05,2295.95
2016-12-06,2355.45
2016-12-07,2324.05
2016-12-08,2358.85
2016-12-09,2374.1
2016-12-12,2341.2
2016-12-13,2341.45
2016-12-14,2360.1
2016-12-15,2382.75
2016-12-16,2421.15
2016-12-19,2474.1
2016-12-20,2493.7
2016-12-21,2511.5
2016-12-22,2471.75
2016-12-23,2465.3
2016-12-26,2384.7
2016-12-27,2413.65
2016-12-28,2480.0
2016-12-29,2490.1
2016-12-30,2526.65
