Date,HDFCMFGETF
2016-11-30,2684.45
2016-12-01,2683.4
2016-12-02,2653.45
2016-12-05,2644.8
2016-12-06,2642.25
2016-12-07,2633.1
2016-12-08,2624.0
2016-12-09,2615.15
2016-12-12,2607.95
2016-12-13,2605.55
2016-12-14,2608.6
2016-12-15,2585.0
2016-12-16,2570.75
2016-12-19,2573.95
2016-12-20,2581.55
2016-12-21,2573.0
2016-12-22,2561.9
2016-12-23,2570.0
2016-12-26,2589.1
2016-12-27,2582.55
2016-12-28,2591.75
2016-12-29,2596.1
2016-12-30,2606.65
