Date,EICHERMOT
2016-07-27,20339.75
2016-07-28,21099.8
2016-07-29,22460.85
2016-08-01,22325.2
2016-08-02,21846.45
2016-08-03,21368.4
2016-08-04,21404.0
2016-08-05,22223.15
2016-08-08,22431.65
2016-08-09,22082.4
2016-08-10,21739.7
2016-08-11,22268.3
2016-08-12,22321.6
2016-08-16,22461.65
2016-08-17,22348.05
2016-08-18,22174.8
2016-08-19,21777.3
2016-08-22,21795.0
2016-08-23,22009.85
2016-08-24,22132.25
2016-08-25,22090.6
2016-08-26,22331.0
2016-08-29,22308.05
2016-08-30,23043.1
2016-08-31,22750.95
2016-09-01,22774.25
2016-09-02,22817.0
2016-09-06,22948.3
2016-09-07,22972.75
2016-09-08,23419.15
2016-09-09,22925.05
2016-09-12,22741.4
2016-09-14,22598.15
2016-09-15,22440.05
2016-09-16,23135.25
2016-09-19,23129.25
2016-09-20,23427.8
2016-09-21,24198.65
2016-09-22,24808.95
2016-09-23,24853.2
2016-09-26,24693.8
2016-09-27,24643.25
2016-09-28,25786.55
2016-09-29,24918.35
2016-09-30,24827.8
2016-10-03,25796.25
2016-10-04,25842.45
2016-10-05,26281.35
2016-10-06,26240.85
2016-10-07,25810.45
2016-10-10,25804.6
2016-10-13,25803.2
2016-10-14,25400.15
2016-10-17,24647.4
2016-10-18,25069.1
2016-10-19,24978.2
2016-10-20,24988.6
2016-10-21,25122.15
2016-10-24,24914.4
2016-10-25,24631.0
2016-10-26,24418.8
2016-10-27,24491.85
2016-10-28,24020.0
2016-10-30,24016.95
2016-11-01,25321.0
2016-11-02,24779.75
2016-11-03,24549.4
2016-11-04,23929.75
2016-11-07,24021.55
2016-11-08,24267.85
2016-11-09,23331.25
2016-11-10,23066.25
2016-11-11,21685.2
2016-11-15,20281.15
2016-11-16,21116.7
2016-11-17,21036.0
2016-11-18,21792.3
2016-11-21,20361.6
2016-11-22,20653.05
2016-11-23,20960.35
2016-11-24,20356.6
2016-11-25,20222.55
2016-11-28,20213.9
2016-11-29,21294.05
2016-11-30,21619.8
2016-12-01,22202.25
2016-12-02,22756.2
2016-12-05,22748.35
2016-12-06,22457.5
2016-12-07,23382.0
2016-12-08,23249.85
2016-12-09,22844.35
2016-12-12,22179.2
2016-12-13,22334.05
2016-12-14,21801.55
2016-12-15,21515.3
2016-12-16,21759.1
2016-12-19,21600.8
2016-12-20,21156.2
2016-12-21,21304.7
2016-12-22,21305.35
2016-12-23,20921.9
2016-12-26,20272.8
2016-12-27,20701.05
2016-12-28,20884.8
2016-12-29,21491.25
2016-12-30,21803.05
