Date,ABBOTINDIA
2016-10-26,4693.85
2016-10-27,4677.15
2016-10-28,4998.6
2016-10-30,4999.65
2016-11-01,4928.05
2016-11-02,4790.75
2016-11-03,4684.2
2016-11-04,4697.3
2016-11-07,4723.9
2016-11-08,4749.0
2016-11-09,4739.95
2016-11-10,4744.1
2016-11-11,4679.6
2016-11-15,4523.05
2016-11-16,4585.4
2016-11-17,4541.15
2016-11-18,4536.75
2016-11-21,4543.0
2016-11-22,4579.95
2016-11-23,4767.3
2016-11-24,4771.4
2016-11-25,4692.85
2016-11-28,4939.55
2016-11-29,4902.9
2016-11-30,4901.7
2016-12-01,4860.9
2016-12-02,4871.7
2016-12-05,4866.9
2016-12-06,4842.85
2016-12-07,4755.05
2016-12-08,4724.15
2016-12-09,4718.45
2016-12-12,4736.75
2016-12-13,4744.05
2016-12-14,4710.65
2016-12-15,4692.05
2016-12-16,4699.7
2016-12-19,4668.25
2016-12-20,4636.25
2016-12-21,4599.15
2016-12-22,4578.0
2016-12-23,4655.45
2016-12-26,4557.45
2016-12-27,4548.1
2016-12-28,4624.35
2016-12-29,4633.8
2016-12-30,4722.3
