Date,MRF
2016-09-07,39893.6
2016-09-08,40035.8
2016-09-09,40201.5
2016-09-12,39100.2
2016-09-14,40722.85
2016-09-15,41124.0
2016-09-16,40507.8
2016-09-19,43101.65
2016-09-20,43620.5
2016-09-21,43806.65
2016-09-22,44375.85
2016-09-23,45841.3
2016-09-26,45715.45
2016-09-27,46562.4
2016-09-28,49753.35
2016-09-29,48605.6
2016-09-30,50872.55
2016-10-03,51894.9
2016-10-04,51226.85
2016-10-05,53693.8
2016-10-06,53892.8
2016-10-07,53471.9
2016-10-10,53034.0
2016-10-13,53371.3
2016-10-14,52449.0
2016-10-17,49873.05
2016-10-18,51627.6
2016-10-19,50518.4
2016-10-20,49770.05
2016-10-21,50438.25
2016-10-24,49949.85
2016-10-25,50100.05
2016-10-26,49638.55
2016-10-27,46403.6
2016-10-28,47955.55
2016-10-30,47958.95
2016-11-01,50095.45
2016-11-02,49569.1
2016-11-03,50264.3
2016-11-04,50179.7
2016-11-07,50851.95
2016-11-08,52046.7
2016-11-09,52166.55
2016-11-10,53515.45
2016-11-11,52576.9
2016-11-15,50108.3
2016-11-16,50548.45
2016-11-17,49876.9
2016-11-18,49080.5
2016-11-21,46672.35
2016-11-22,46947.2
2016-11-23,47513.75
2016-11-24,47214.75
2016-11-25,47270.5
2016-11-28,47574.05
2016-11-29,49118.95
2016-11-30,49900.1
2016-12-01,48883.3
2016-12-02,48841.6
2016-12-05,50469.3
2016-12-06,50304.7
2016-12-07,50147.8
2016-12-08,51416.55
2016-12-09,53033.5
2016-12-12,52235.0
2016-12-13,52424.2
2016-12-14,52759.7
2016-12-15,52613.4
2016-12-16,52154.7
2016-12-19,51561.55
2016-12-20,49825.3
2016-12-21,48855.15
2016-12-22,48234.65
2016-12-23,48996.5
2016-12-26,48319.45
2016-12-27,48692.95
2016-12-28,48485.95
2016-12-29,48893.8
2016-12-30,48905.65
