Date,CRISIL
2016-06-01,2223.35
2016-06-02,2223.9
2016-06-03,2246.1
2016-06-06,2280.65
2016-06-07,2256.9
2016-06-08,2240.9
2016-06-09,2200.95
2016-06-10,2242.15
2016-06-13,2209.9
2016-06-14,2187.0
2016-06-15,2216.4
2016-06-16,2163.95
2016-06-17,2140.35
2016-06-20,2153.1
2016-06-21,2147.2
2016-06-22,2129.35
2016-06-23,2082.8
2016-06-24,2094.5
2016-06-27,2053.1
2016-06-28,2029.4
2016-06-29,2018.95
2016-06-30,2015.1
2016-07-01,2040.55
2016-07-04,2001.95
2016-07-05,2023.35
2016-07-07,2009.8
2016-07-08,1987.2
2016-07-11,1995.95
2016-07-12,2046.1
2016-07-13,2074.9
2016-07-14,2098.9
2016-07-15,2103.05
2016-07-18,2084.05
2016-07-19,2094.65
2016-07-20,2087.85
2016-07-21,2093.65
2016-07-22,2070.3
2016-07-25,2052.7
2016-07-26,2032.3
2016-07-27,2026.7
2016-07-28,2024.3
2016-07-29,2025.65
2016-08-01,2138.05
2016-08-02,2105.55
2016-08-03,2083.8
2016-08-04,2067.95
2016-08-05,2101.6
2016-08-08,2122.85
2016-08-09,2101.85
2016-08-10,2116.95
2016-08-11,2091.35
2016-08-12,2124.55
2016-08-16,2148.85
2016-08-17,2154.0
2016-08-18,2129.2
2016-08-19,2124.4
2016-08-22,2118.8
2016-08-23,2091.15
2016-08-24,2098.6
2016-08-25,2094.2
2016-08-26,2143.9
2016-08-29,2180.4
2016-08-30,2183.95
2016-08-31,2197.35
2016-09-01,2182.1
2016-09-02,2184.45
2016-09-06,2204.55
2016-09-07,2202.9
2016-09-08,2220.65
2016-09-09,2193.85
2016-09-12,2193.6
2016-09-14,2167.45
2016-09-15,2180.95
2016-09-16,2127.3
2016-09-19,2166.4
2016-09-20,2200.9
2016-09-21,2201.4
2016-09-22,2194.7
2016-09-23,2200.9
2016-09-26,2178.9
2016-09-27,2194.8
2016-09-28,2193.0
2016-09-29,2187.05
2016-09-30,2229.7
2016-10-03,2380.8
2016-10-04,2457.6
2016-10-05,2440.35
2016-10-06,2451.6
2016-10-07,2411.45
2016-10-10,2408.65
2016-10-13,2365.8
2016-10-14,2345.1
2016-10-17,2301.3
2016-10-18,2281.6
2016-10-19,2277.95
2016-10-20,2244.45
2016-10-21,2237.0
2016-10-24,2252.9
2016-10-25,2242.85
2016-10-26,2238.85
2016-10-27,2200.45
2016-10-28,2195.55
2016-10-30,2236.65
2016-11-01,2234.15
2016-11-02,2205.55
2016-11-03,2217.05
2016-11-04,2212.5
2016-11-07,2186.85
2016-11-08,2206.85
2016-11-09,2217.2
2016-11-10,2213.15
2016-11-11,2160.75
2016-11-15,2155.35
2016-11-16,2173.35
2016-11-17,2170.5
2016-11-18,2245.25
2016-11-21,2199.8
2016-11-22,2312.6
2016-11-23,2299.05
2016-11-24,2271.5
2016-11-25,2278.05
2016-11-28,2262.45
2016-11-29,2203.0
2016-11-30,2236.0
2016-12-01,2240.75
2016-12-02,2242.45
2016-12-05,2197.35
2016-12-06,2214.0
2016-12-07,2226.4
2016-12-08,2251.75
2016-12-09,2237.0
2016-12-12,2220.0
2016-12-13,2200.4
2016-12-14,2180.5
2016-12-15,2180.65
2016-12-16,2251.4
2016-12-19,2186.0
2016-12-20,2182.7
2016-12-21,2180.4
2016-12-22,2152.8
2016-12-23,2141.35
2016-12-26,2162.45
2016-12-27,2219.75
2016-12-28,2198.25
2016-12-29,2203.1
2016-12-30,2203.0
