Date,BEL
2013-10-21,1099.95
2013-10-22,1100.95
2013-10-23,1093.05
2013-10-24,1079.6
2013-10-25,1066.1
2013-10-28,1071.75
2013-10-29,1074.55
2013-10-30,1077.6
2013-10-31,1067.75
2013-11-01,1069.2
2013-11-03,1074.2
2013-11-05,1074.6
2013-11-06,1067.5
2013-11-07,1069.9
2013-11-08,1076.25
2013-11-11,1067.55
2013-11-12,1060.5
2013-11-13,1067.7
2013-11-14,1074.75
2013-11-18,1065.8
2013-11-19,1068.85
2013-11-20,1068.25
2013-11-21,1066.8
2013-11-22,1062.25
2013-11-25,1066.4
2013-11-26,1062.5
2013-11-27,1059.2
2013-11-28,1059.05
2013-11-29,1056.45
2013-12-02,1055.15
2013-12-03,1057.85
2013-12-04,1053.5
2013-12-05,1051.5
2013-12-06,1046.25
2013-12-09,1049.85
2013-12-10,1047.15
2013-12-11,1044.7
2013-12-12,1044.55
2013-12-13,1024.35
2013-12-16,1008.7
2013-12-17,1004.3
2013-12-18,998.65
2013-12-19,1005.7
2013-12-20,994.6
2013-12-23,997.5
2013-12-24,1003.7
2013-12-26,1007.35
2013-12-27,1005.85
2013-12-30,1000.7
2013-12-31,1029.4
