Date,AXISGOLD
2013-09-03,3030.45
2013-09-04,3017.2
2013-09-05,2988.95
2013-09-06,2927.1
2013-09-10,2999.65
2013-09-11,2902.55
2013-09-12,2875.15
2013-09-13,2855.55
2013-09-16,2860.0
2013-09-17,2841.6
2013-09-18,2812.25
2013-09-19,2871.85
2013-09-20,2856.8
2013-09-23,2837.85
2013-09-24,2836.55
2013-09-25,2844.95
2013-09-26,2849.0
2013-09-27,2839.6
2013-09-30,2879.75
2013-10-01,2870.35
2013-10-03,2833.1
2013-10-04,2830.1
2013-10-07,2835.25
2013-10-08,2858.0
2013-10-09,2832.2
2013-10-10,2838.55
2013-10-11,2815.95
2013-10-14,2868.75
2013-10-15,2852.4
2013-10-17,2903.2
2013-10-18,2900.0
2013-10-21,2927.25
2013-10-22,2935.8
2013-10-23,2967.15
2013-10-24,3007.0
2013-10-25,2987.25
2013-10-28,3020.5
2013-10-29,2990.55
2013-10-30,2995.25
2013-10-31,2966.05
2013-11-01,2952.35
2013-11-03,2977.0
2013-11-05,2915.75
2013-11-06,2896.9
2013-11-07,2915.7
2013-11-08,2900.2
2013-11-11,2920.1
2013-11-12,2932.9
2013-11-13,2927.1
2013-11-14,2950.05
2013-11-18,2934.65
2013-11-19,2934.95
2013-11-20,2935.05
2013-11-21,2941.95
2013-11-22,2922.75
2013-11-25,2914.15
2013-11-26,2940.1
2013-11-27,2893.9
2013-11-28,2884.65
2013-11-29,2930.85
2013-12-02,2923.1
2013-12-03,2901.7
2013-12-04,2902.35
2013-12-05,2911.75
2013-12-06,2894.25
2013-12-09,2891.05
2013-12-10,2892.15
2013-12-11,2882.15
2013-12-12,2893.55
2013-12-13,2871.4
2013-12-16,2857.4
2013-12-17,2847.45
2013-12-18,2844.75
2013-12-19,2837.65
2013-12-20,2826.0
2013-12-23,2801.2
2013-12-24,2806.1
2013-12-26,2803.5
2013-12-27,2792.05
2013-12-30,2796.9
2013-12-31,2782.15
