Date,GLAXO
2013-10-21,2479.65
2013-10-22,2480.05
2013-10-23,2479.9
2013-10-24,2419.25
2013-10-25,2419.65
2013-10-28,2419.45
2013-10-29,2434.85
2013-10-30,2435.15
2013-10-31,2431.35
2013-11-01,2481.45
2013-11-03,2461.55
2013-11-05,2482.4
2013-11-06,2501.1
2013-11-07,2489.9
2013-11-08,2487.8
2013-11-11,2474.3
2013-11-12,2470.05
2013-11-13,2410.2
2013-11-14,2410.3
2013-11-18,2416.2
2013-11-19,2420.05
2013-11-20,2414.0
2013-11-21,2405.8
2013-11-22,2405.95
2013-11-25,2405.5
2013-11-26,2396.35
2013-11-27,2390.05
2013-11-28,2389.95
2013-11-29,2495.7
2013-12-02,2523.25
2013-12-03,2594.35
2013-12-04,2572.4
2013-12-05,2557.75
2013-12-06,2522.6
2013-12-09,2510.8
2013-12-10,2489.2
2013-12-11,2469.65
2013-12-12,2432.15
2013-12-13,2460.15
2013-12-16,2925.6
2013-12-17,2949.55
2013-12-18,2943.15
2013-12-19,2937.25
2013-12-20,2930.75
2013-12-23,2936.6
2013-12-24,2951.95
2013-12-26,2954.6
2013-12-27,2958.1
2013-12-30,2975.25
2013-12-31,2998.3
