Date,LIQUIDBEES
2017-11-16,1000.0
2017-11-17,1000.0
2017-11-20,1000.0
2017-11-21,1000.0
2017-11-22,1000.0
2017-11-23,1000.0
2017-11-24,1000.0
2017-11-27,1000.0
2017-11-28,999.99
2017-11-29,1000.0
2017-11-30,1000.0
2017-12-01,1000.0
2017-12-04,999.99
2017-12-05,1000.0
2017-12-06,1000.0
2017-12-07,1000.0
2017-12-08,1000.0
2017-12-11,1000.0
2017-12-12,1000.0
2017-12-13,1000.0
2017-12-14,1000.0
2017-12-15,1000.0
2017-12-18,1000.0
2017-12-19,1000.0
2017-12-20,1000.0
2017-12-21,1000.0
2017-12-22,1000.0
2017-12-26,999.99
2017-12-27,1000.0
2017-12-28,1000.0
2017-12-29,1000.0
