Date,SUPREMEIND
2017-10-06,1098.85
2017-10-09,1101.05
2017-10-10,1106.0
2017-10-11,1094.7
2017-10-12,1117.5
2017-10-13,1139.85
2017-10-16,1144.35
2017-10-17,1139.2
2017-10-18,1138.2
2017-10-19,1133.0
2017-10-23,1136.75
2017-10-24,1126.05
2017-10-25,1125.6
2017-10-26,1117.85
2017-10-27,1108.1
2017-10-30,1130.2
2017-10-31,1131.0
2017-11-01,1157.5
2017-11-02,1161.45
2017-11-03,1135.05
2017-11-06,1120.1
2017-11-07,1119.8
2017-11-08,1118.75
2017-11-09,1121.2
2017-11-10,1120.15
2017-11-13,1119.0
2017-11-14,1115.4
2017-11-15,1111.25
2017-11-16,1148.8
2017-11-17,1137.9
2017-11-20,1135.6
2017-11-21,1130.0
2017-11-22,1126.05
2017-11-23,1130.7
2017-11-24,1122.85
2017-11-27,1116.75
2017-11-28,1110.05
2017-11-29,1106.9
2017-11-30,1155.05
2017-12-01,1155.65
2017-12-04,1160.25
2017-12-05,1138.05
2017-12-06,1138.05
2017-12-07,1141.1
2017-12-08,1182.9
2017-12-11,1175.9
2017-12-12,1174.9
2017-12-13,1139.15
2017-12-14,1149.55
2017-12-15,1175.25
2017-12-18,1203.0
2017-12-19,1198.6
2017-12-20,1200.05
2017-12-21,1221.85
2017-12-22,1223.4
2017-12-26,1219.15
2017-12-27,1224.55
2017-12-28,1241.35
2017-12-29,1294.5
