Date,BRITANNIA
2017-11-17,4750.05
2017-11-20,4763.2
2017-11-21,4816.9
2017-11-22,4775.15
2017-11-23,4782.35
2017-11-24,4742.0
2017-11-27,4796.9
2017-11-28,4794.7
2017-11-29,4811.15
2017-11-30,4815.6
2017-12-01,4805.95
2017-12-04,4763.25
2017-12-05,4761.85
2017-12-06,4760.45
2017-12-07,4923.25
2017-12-08,4855.85
2017-12-11,4869.2
2017-12-12,4860.1
2017-12-13,4814.85
2017-12-14,4694.85
2017-12-15,4703.6
2017-12-18,4699.5
2017-12-19,4756.55
2017-12-20,4745.4
2017-12-21,4732.7
2017-12-22,4746.65
2017-12-26,4745.6
2017-12-27,4735.15
2017-12-28,4666.05
2017-12-29,4709.25
