Date,TTKPRESTIG
2017-11-30,6595.75
2017-12-01,6515.2
2017-12-04,6890.3
2017-12-05,6865.9
2017-12-06,6864.95
2017-12-07,7044.65
2017-12-08,7152.6
2017-12-11,7360.55
2017-12-12,7434.45
2017-12-13,7369.4
2017-12-14,7314.5
2017-12-15,7144.4
2017-12-18,7797.05
2017-12-19,7609.3
2017-12-20,7935.05
2017-12-21,8010.95
2017-12-22,7974.7
2017-12-26,7975.3
2017-12-27,7939.7
2017-12-28,7758.95
2017-12-29,7702.25
