Date,BAJAJHLDNG
2017-11-17,2834.45
2017-11-20,2841.0
2017-11-21,2857.4
2017-11-22,2865.3
2017-11-23,2893.8
2017-11-24,2888.45
2017-11-27,2892.45
2017-11-28,2882.1
2017-11-29,2815.9
2017-11-30,2853.65
2017-12-01,2890.3
2017-12-04,2901.5
2017-12-05,2896.6
2017-12-06,2900.15
2017-12-07,2900.7
2017-12-08,2948.8
2017-12-11,2911.45
2017-12-12,2854.2
2017-12-13,2890.5
2017-12-14,2832.85
2017-12-15,2887.75
2017-12-18,2930.45
2017-12-19,2960.45
2017-12-20,2949.35
2017-12-21,2950.45
2017-12-22,2927.3
2017-12-26,2945.25
2017-12-27,2931.2
2017-12-28,2877.3
2017-12-29,2867.35
