Date,JSWHL
2017-10-23,1904.55
2017-10-24,1922.55
2017-10-25,1906.55
2017-10-26,1918.4
2017-10-27,1941.9
2017-10-30,1904.9
2017-10-31,1892.75
2017-11-01,1884.4
2017-11-02,1876.4
2017-11-03,1894.35
2017-11-06,1874.85
2017-11-07,1845.45
2017-11-08,1841.7
2017-11-09,1892.25
2017-11-10,1901.3
2017-11-13,1879.25
2017-11-14,1872.15
2017-11-15,1832.45
2017-11-16,1826.35
2017-11-17,1849.1
2017-11-20,1867.65
2017-11-21,1896.15
2017-11-22,1872.2
2017-11-23,1850.25
2017-11-24,1842.7
2017-11-27,1816.9
2017-11-28,1804.85
2017-11-29,1821.1
2017-11-30,1791.2
2017-12-01,1790.3
2017-12-04,1777.55
2017-12-05,1762.3
2017-12-06,1754.55
2017-12-07,1784.25
2017-12-08,1805.85
2017-12-11,1788.5
2017-12-12,1800.9
2017-12-13,1780.8
2017-12-14,1777.65
2017-12-15,1802.05
2017-12-18,1792.9
2017-12-19,1789.25
2017-12-20,1790.05
2017-12-21,1787.1
2017-12-22,1785.95
2017-12-26,1793.15
2017-12-27,1797.5
2017-12-28,1802.7
2017-12-29,1784.85
