Date,BASF
2017-05-24,1301.15
2017-05-25,1326.45
2017-05-26,1310.25
2017-05-29,1312.45
2017-05-30,1300.3
2017-05-31,1375.6
2017-06-01,1382.55
2017-06-02,1366.75
2017-06-05,1355.45
2017-06-06,1360.55
2017-06-07,1361.55
2017-06-08,1375.35
2017-06-09,1439.1
2017-06-12,1454.5
2017-06-13,1460.05
2017-06-14,1453.6
2017-06-15,1528.85
2017-06-16,1637.0
2017-06-19,1705.55
2017-06-20,1635.1
2017-06-21,1684.45
2017-06-22,1631.6
2017-06-23,1609.65
2017-06-27,1563.45
2017-06-28,1600.65
2017-06-29,1651.55
2017-06-30,1783.2
2017-07-03,1762.3
2017-07-04,1742.05
2017-07-05,1731.8
2017-07-06,1705.5
2017-07-07,1696.25
2017-07-10,1699.7
2017-07-11,1697.7
2017-07-12,1686.15
2017-07-13,1640.9
2017-07-14,1599.85
2017-07-17,1603.95
2017-07-18,1640.05
2017-07-19,1670.95
2017-07-20,1625.5
2017-07-21,1617.1
2017-07-24,1593.1
2017-07-25,1574.35
2017-07-26,1543.25
2017-07-27,1541.0
2017-07-28,1509.5
2017-07-31,1480.5
2017-08-01,1430.55
2017-08-02,1415.05
2017-08-03,1451.05
2017-08-04,1432.85
2017-08-07,1462.35
2017-08-08,1432.45
2017-08-09,1427.95
2017-08-10,1404.95
2017-08-11,1393.3
2017-08-14,1422.5
2017-08-16,1410.2
2017-08-17,1443.45
2017-08-18,1458.0
2017-08-21,1436.7
2017-08-22,1424.35
2017-08-23,1435.45
2017-08-24,1430.2
2017-08-28,1485.7
2017-08-29,1488.85
2017-08-30,1495.4
2017-08-31,1512.9
2017-09-01,1524.35
2017-09-04,1494.55
2017-09-05,1485.45
2017-09-06,1477.1
2017-09-07,1446.05
2017-09-08,1451.95
2017-09-11,1450.7
2017-09-12,1452.1
2017-09-13,1445.4
2017-09-14,1465.05
2017-09-15,1496.7
2017-09-18,1537.2
2017-09-19,1564.7
2017-09-20,1543.65
2017-09-21,1555.8
2017-09-22,1471.95
2017-09-25,1437.45
2017-09-26,1429.0
2017-09-27,1410.3
2017-09-28,1482.85
2017-09-29,1501.25
2017-10-03,1506.65
2017-10-04,1509.7
2017-10-05,1469.35
2017-10-06,1763.2
2017-10-09,1734.15
2017-10-10,1763.8
2017-10-11,1706.55
2017-10-12,1687.9
2017-10-13,1706.2
2017-10-16,1724.3
2017-10-17,1738.3
2017-10-18,1746.5
2017-10-19,1734.95
2017-10-23,1688.0
2017-10-24,1684.85
2017-10-25,1679.1
2017-10-26,1662.75
2017-10-27,1709.8
2017-10-30,1710.0
2017-10-31,1739.3
2017-11-01,1730.05
2017-11-02,1751.85
2017-11-03,1750.3
2017-11-06,1740.35
2017-11-07,1714.05
2017-11-08,1691.8
2017-11-09,1694.6
2017-11-10,1727.4
2017-11-13,1734.7
2017-11-14,1836.45
2017-11-15,1923.2
2017-11-16,1953.5
2017-11-17,1946.05
2017-11-20,1972.95
2017-11-21,2022.35
2017-11-22,2005.0
2017-11-23,1961.55
2017-11-24,1967.75
2017-11-27,1990.95
2017-11-28,1975.35
2017-11-29,1976.3
2017-11-30,1986.0
2017-12-01,2045.8
2017-12-04,2021.9
2017-12-05,1993.85
2017-12-06,1969.2
2017-12-07,2012.8
2017-12-08,1993.55
2017-12-11,1999.85
2017-12-12,2000.1
2017-12-13,2000.2
2017-12-14,1986.45
2017-12-15,2010.85
2017-12-18,2000.2
2017-12-19,2121.0
2017-12-20,2184.75
2017-12-21,2182.65
2017-12-22,2234.9
2017-12-26,2251.5
2017-12-27,2194.5
2017-12-28,2137.1
2017-12-29,2141.85
