Date,GODREJCP
2017-09-11,930.4
2017-09-12,938.85
2017-09-13,942.7
2017-09-14,935.8
2017-09-15,938.8
2017-09-18,944.85
2017-09-19,955.95
2017-09-20,948.7
2017-09-21,936.3
2017-09-22,917.0
2017-09-25,932.0
2017-09-26,912.35
2017-09-27,907.6
2017-09-28,900.45
2017-09-29,919.15
2017-10-03,953.85
2017-10-04,972.45
2017-10-05,963.7
2017-10-06,947.85
2017-10-09,981.2
2017-10-10,991.8
2017-10-11,979.7
2017-10-12,974.55
2017-10-13,971.25
2017-10-16,976.25
2017-10-17,969.2
2017-10-18,965.05
2017-10-19,958.95
2017-10-23,938.2
2017-10-24,932.65
2017-10-25,921.85
2017-10-26,923.05
2017-10-27,926.9
2017-10-30,926.3
2017-10-31,933.9
2017-11-01,967.6
2017-11-02,978.4
2017-11-03,972.2
2017-11-06,971.05
2017-11-07,980.7
2017-11-08,966.1
2017-11-09,974.55
2017-11-10,958.85
2017-11-13,933.85
2017-11-14,929.5
2017-11-15,915.6
2017-11-16,931.35
2017-11-17,944.1
2017-11-20,957.55
2017-11-21,950.05
2017-11-22,955.5
2017-11-23,955.5
2017-11-24,972.55
2017-11-27,950.05
2017-11-28,980.95
2017-11-29,976.35
2017-11-30,961.5
2017-12-01,975.7
2017-12-04,978.5
2017-12-05,976.45
2017-12-06,1003.75
2017-12-07,995.15
2017-12-08,1007.65
2017-12-11,1026.8
2017-12-12,1008.15
2017-12-13,991.65
2017-12-14,996.25
2017-12-15,987.6
2017-12-18,988.2
2017-12-19,990.7
2017-12-20,983.55
2017-12-21,989.1
2017-12-22,987.6
2017-12-26,978.15
2017-12-27,984.55
2017-12-28,984.45
2017-12-29,999.45
