Date,CRISIL
2017-05-08,1893.65
2017-05-09,1887.65
2017-05-10,1889.55
2017-05-11,1878.6
2017-05-12,1877.7
2017-05-15,1873.55
2017-05-16,1867.15
2017-05-17,1872.1
2017-05-18,1870.25
2017-05-19,1909.4
2017-05-22,1909.35
2017-05-23,1876.5
2017-05-24,1863.9
2017-05-25,1874.2
2017-05-26,1889.45
2017-05-29,1863.15
2017-05-30,1849.8
2017-05-31,1859.4
2017-06-01,1871.2
2017-06-02,1906.5
2017-06-05,1909.55
2017-06-06,1904.8
2017-06-07,1901.8
2017-06-08,1871.6
2017-06-09,1864.0
2017-06-12,1869.7
2017-06-13,1870.15
2017-06-14,1865.35
2017-06-15,1867.4
2017-06-16,1884.5
2017-06-19,1900.55
2017-06-20,1900.45
2017-06-21,1920.05
2017-06-22,1920.75
2017-06-23,1919.35
2017-06-27,1920.75
2017-06-28,1926.2
2017-06-29,1950.25
2017-06-30,1944.0
2017-07-03,1977.95
2017-07-04,1989.65
2017-07-05,1990.65
2017-07-06,1985.6
2017-07-07,1984.4
2017-07-10,1967.3
2017-07-11,1950.2
2017-07-12,1950.6
2017-07-13,1949.9
2017-07-14,1956.55
2017-07-17,1964.6
2017-07-18,1956.05
2017-07-19,1936.4
2017-07-20,1925.15
2017-07-21,1913.5
2017-07-24,1910.2
2017-07-25,1885.0
2017-07-26,1859.95
2017-07-27,1895.75
2017-07-28,1872.45
2017-07-31,1857.8
2017-08-01,1845.25
2017-08-02,1844.15
2017-08-03,1843.35
2017-08-04,1853.9
2017-08-07,1850.5
2017-08-08,1861.35
2017-08-09,1840.05
2017-08-10,1816.1
2017-08-11,1828.05
2017-08-14,1844.65
2017-08-16,1846.3
2017-08-17,1823.15
2017-08-18,1829.75
2017-08-21,1843.0
2017-08-22,1845.3
2017-08-23,1865.3
2017-08-24,1858.4
2017-08-28,1886.25
2017-08-29,1883.4
2017-08-30,1875.15
2017-08-31,1892.05
2017-09-01,1905.5
2017-09-04,1903.2
2017-09-05,1902.6
2017-09-06,1901.55
2017-09-07,1907.75
2017-09-08,1916.95
2017-09-11,1911.45
2017-09-12,1893.6
2017-09-13,1869.35
2017-09-14,1874.5
2017-09-15,1893.7
2017-09-18,1882.0
2017-09-19,1871.5
2017-09-20,1869.45
2017-09-21,1849.65
2017-09-22,1846.5
2017-09-25,1816.05
2017-09-26,1815.9
2017-09-27,1803.25
2017-09-28,1808.9
2017-09-29,1820.7
2017-10-03,1799.95
2017-10-04,1794.8
2017-10-05,1775.15
2017-10-06,1778.55
2017-10-09,1776.3
2017-10-10,1782.5
2017-10-11,1791.85
2017-10-12,1816.2
2017-10-13,1823.25
2017-10-16,1851.2
2017-10-17,1867.15
2017-10-18,1791.35
2017-10-19,1815.0
2017-10-23,1774.9
2017-10-24,1775.4
2017-10-25,1782.85
2017-10-26,1816.85
2017-10-27,1812.7
2017-10-30,1825.55
2017-10-31,1799.45
2017-11-01,1816.7
2017-11-02,1800.05
2017-11-03,1792.95
2017-11-06,1806.75
2017-11-07,1797.25
2017-11-08,1798.35
2017-11-09,1785.85
2017-11-10,1793.5
2017-11-13,1794.5
2017-11-14,1804.75
2017-11-15,1800.15
2017-11-16,1820.65
2017-11-17,1850.15
2017-11-20,1850.55
2017-11-21,1852.6
2017-11-22,1839.75
2017-11-23,1866.65
2017-11-24,1865.15
2017-11-27,1857.35
2017-11-28,1864.85
2017-11-29,1850.15
2017-11-30,1873.25
2017-12-01,1835.45
2017-12-04,1813.35
2017-12-05,1803.65
2017-12-06,1767.55
2017-12-07,1785.15
2017-12-08,1786.1
2017-12-11,1779.85
2017-12-12,1770.0
2017-12-13,1788.0
2017-12-14,1799.75
2017-12-15,1815.75
2017-12-18,1840.15
2017-12-19,1866.0
2017-12-20,1860.3
2017-12-21,1862.6
2017-12-22,1872.55
2017-12-26,1859.15
2017-12-27,1868.2
2017-12-28,1864.95
2017-12-29,1874.55
