Date,WHIRLPOOL
2017-10-05,1331.7
2017-10-06,1362.95
2017-10-09,1349.4
2017-10-10,1354.7
2017-10-11,1350.8
2017-10-12,1357.9
2017-10-13,1354.85
2017-10-16,1351.5
2017-10-17,1364.95
2017-10-18,1405.5
2017-10-19,1415.0
2017-10-23,1429.85
2017-10-24,1424.25
2017-10-25,1393.05
2017-10-26,1401.45
2017-10-27,1382.95
2017-10-30,1398.9
2017-10-31,1377.7
2017-11-01,1394.65
2017-11-02,1383.3
2017-11-03,1382.7
2017-11-06,1397.75
2017-11-07,1403.65
2017-11-08,1385.65
2017-11-09,1402.7
2017-11-10,1364.75
2017-11-13,1344.55
2017-11-14,1336.95
2017-11-15,1317.35
2017-11-16,1323.0
2017-11-17,1345.1
2017-11-20,1400.25
2017-11-21,1448.3
2017-11-22,1458.45
2017-11-23,1492.25
2017-11-24,1521.3
2017-11-27,1490.4
2017-11-28,1481.05
2017-11-29,1517.45
2017-11-30,1557.65
2017-12-01,1534.25
2017-12-04,1510.65
2017-12-05,1505.2
2017-12-06,1516.6
2017-12-07,1542.3
2017-12-08,1551.35
2017-12-11,1521.3
2017-12-12,1481.9
2017-12-13,1490.4
2017-12-14,1475.7
2017-12-15,1524.55
2017-12-18,1549.0
2017-12-19,1530.0
2017-12-20,1546.8
2017-12-21,1551.6
2017-12-22,1535.2
2017-12-26,1526.4
2017-12-27,1511.1
2017-12-28,1538.1
2017-12-29,1592.7
