Date,MAHSCOOTER
2017-07-17,1952.0
2017-07-18,1978.75
2017-07-19,2020.6
2017-07-20,2042.0
2017-07-21,2065.75
2017-07-24,2088.0
2017-07-25,2047.3
2017-07-26,2036.5
2017-07-27,2126.15
2017-07-28,2168.65
2017-07-31,2174.05
2017-08-01,2222.55
2017-08-02,2268.05
2017-08-03,2268.45
2017-08-04,2317.7
2017-08-07,2406.15
2017-08-08,2424.4
2017-08-09,2320.9
2017-08-10,2094.8
2017-08-11,2135.05
2017-08-14,2295.35
2017-08-16,2371.1
2017-08-17,2373.3
2017-08-18,2361.5
2017-08-21,2323.5
2017-08-22,2270.6
2017-08-23,2385.6
2017-08-24,2392.15
2017-08-28,2417.1
2017-08-29,2428.6
2017-08-30,2462.6
2017-08-31,2499.65
2017-09-01,2469.65
2017-09-04,2479.6
2017-09-05,2466.0
2017-09-06,2471.95
2017-09-07,2832.75
2017-09-08,3056.5
2017-09-11,3253.25
2017-09-12,3112.85
2017-09-13,2887.35
2017-09-14,2891.75
2017-09-15,2846.0
2017-09-18,2897.2
2017-09-19,2914.35
2017-09-20,2891.25
2017-09-21,2781.55
2017-09-22,2747.25
2017-09-25,2710.15
2017-09-26,2808.0
2017-09-27,2675.3
2017-09-28,2724.65
2017-09-29,2859.55
2017-10-03,2845.05
2017-10-04,2821.0
2017-10-05,2790.05
2017-10-06,2780.65
2017-10-09,2774.15
2017-10-10,2802.35
2017-10-11,2757.1
2017-10-12,2750.9
2017-10-13,2756.15
2017-10-16,2749.05
2017-10-17,2789.45
2017-10-18,2781.8
2017-10-19,2819.95
2017-10-23,2762.55
2017-10-24,2782.45
2017-10-25,2678.15
2017-10-26,2683.8
2017-10-27,2713.45
2017-10-30,2678.5
2017-10-31,2680.95
2017-11-01,2669.85
2017-11-02,2660.95
2017-11-03,2645.05
2017-11-06,2733.1
2017-11-07,2773.1
2017-11-08,2808.25
2017-11-09,2750.15
2017-11-10,2769.85
2017-11-13,2772.5
2017-11-14,2760.3
2017-11-15,2638.75
2017-11-16,2665.9
2017-11-17,2681.95
2017-11-20,2747.45
2017-11-21,2751.95
2017-11-22,2779.05
2017-11-23,2738.5
2017-11-24,2744.8
2017-11-27,2769.05
2017-11-28,2755.4
2017-11-29,2757.0
2017-11-30,2751.55
2017-12-01,2739.5
2017-12-04,2761.45
2017-12-05,2759.0
2017-12-06,2731.5
2017-12-07,2737.7
2017-12-08,2706.15
2017-12-11,2686.55
2017-12-12,2677.7
2017-12-13,2703.8
2017-12-14,2815.9
2017-12-15,2869.75
2017-12-18,2844.5
2017-12-19,2825.9
2017-12-20,2774.75
2017-12-21,2768.25
2017-12-22,2784.9
2017-12-26,2805.75
2017-12-27,2766.55
2017-12-28,2744.65
2017-12-29,2760.7
