Date,ORISSAMINE
2017-11-17,1979.7
2017-11-20,1988.2
2017-11-21,1991.45
2017-11-22,1982.0
2017-11-23,1984.35
2017-11-24,2029.95
2017-11-27,2059.55
2017-11-28,2013.1
2017-11-29,2059.35
2017-11-30,2089.5
2017-12-01,2045.8
2017-12-04,2052.3
2017-12-05,2051.35
2017-12-06,2013.3
2017-12-07,2013.9
2017-12-08,2013.3
2017-12-11,2014.15
2017-12-12,1993.65
2017-12-13,1985.6
2017-12-14,1940.35
2017-12-15,1933.95
2017-12-18,1934.7
2017-12-19,1925.35
2017-12-20,1945.2
2017-12-21,1941.9
2017-12-22,1963.3
2017-12-26,1950.95
2017-12-27,1954.9
2017-12-28,2004.2
2017-12-29,1974.55
