Date,SCHAEFFLER
2017-05-09,4646.25
2017-05-10,4659.9
2017-05-11,4651.8
2017-05-12,4613.0
2017-05-15,4664.4
2017-05-16,4666.45
2017-05-17,4657.95
2017-05-18,4616.2
2017-05-19,4505.95
2017-05-22,4547.5
2017-05-23,4466.2
2017-05-24,4511.9
2017-05-25,4541.8
2017-05-26,4590.75
2017-05-29,4684.9
2017-05-30,4562.75
2017-05-31,4503.9
2017-06-01,4477.95
2017-06-02,4505.5
2017-06-05,4502.85
2017-06-06,4514.9
2017-06-07,4465.4
2017-06-08,4500.0
2017-06-09,4514.2
2017-06-12,4558.25
2017-06-13,4557.55
2017-06-14,4589.05
2017-06-15,4559.65
2017-06-16,4657.6
2017-06-19,4699.6
2017-06-20,4780.2
2017-06-21,4673.35
2017-06-22,4666.5
2017-06-23,4615.6
2017-06-27,4507.9
2017-06-28,4499.65
2017-06-29,4498.1
2017-06-30,4448.05
2017-07-03,4639.75
2017-07-04,4676.3
2017-07-05,4714.8
2017-07-06,4676.25
2017-07-07,4698.55
2017-07-10,4708.1
2017-07-11,4656.05
2017-07-12,4649.55
2017-07-13,4605.8
2017-07-14,4550.35
2017-07-17,4593.55
2017-07-18,4527.4
2017-07-19,4555.25
2017-07-20,4559.1
2017-07-21,4552.25
2017-07-24,4604.6
2017-07-25,4693.55
2017-07-26,4674.9
2017-07-27,4638.2
2017-07-28,4656.35
2017-07-31,4540.05
2017-08-01,4508.0
2017-08-02,4453.15
2017-08-03,4297.8
2017-08-04,4294.85
2017-08-07,4344.2
2017-08-08,4357.0
2017-08-09,4298.0
2017-08-10,4166.4
2017-08-11,4322.55
2017-08-14,4413.1
2017-08-16,4396.0
2017-08-17,4390.65
2017-08-18,4355.7
2017-08-21,4317.7
2017-08-22,4249.9
2017-08-23,4241.05
2017-08-24,4225.45
2017-08-28,4246.55
2017-08-29,4149.1
2017-08-30,4257.55
2017-08-31,4949.75
2017-09-01,4985.9
2017-09-04,4982.35
2017-09-05,4921.7
2017-09-06,4880.55
2017-09-07,4883.2
2017-09-08,4898.75
2017-09-11,4899.55
2017-09-12,4946.35
2017-09-13,4847.85
2017-09-14,4890.35
2017-09-15,4906.5
2017-09-18,4852.75
2017-09-19,4812.7
2017-09-20,4796.55
2017-09-21,4888.1
2017-09-22,4853.5
2017-09-25,4806.1
2017-09-26,4827.35
2017-09-27,4858.1
2017-09-28,4791.6
2017-09-29,4889.95
2017-10-03,4840.55
2017-10-04,4877.75
2017-10-05,4898.05
2017-10-06,5017.25
2017-10-09,4955.5
2017-10-10,4933.95
2017-10-11,4895.9
2017-10-12,4860.5
2017-10-13,4843.65
2017-10-16,4793.3
2017-10-17,4865.65
2017-10-18,4866.55
2017-10-19,4900.1
2017-10-23,4905.55
2017-10-24,4898.0
2017-10-25,5002.95
2017-10-26,4995.25
2017-10-27,4975.85
2017-10-30,4932.35
2017-10-31,5157.85
2017-11-01,5027.95
2017-11-02,5128.95
2017-11-03,5165.1
2017-11-06,5194.2
2017-11-07,5212.6
2017-11-08,5200.85
2017-11-09,5135.9
2017-11-10,5201.0
2017-11-13,5179.4
2017-11-14,5160.4
2017-11-15,5182.25
2017-11-16,5178.6
2017-11-17,5199.85
2017-11-20,5146.75
2017-11-21,5174.2
2017-11-22,5173.95
2017-11-23,5141.85
2017-11-24,5181.2
2017-11-27,5238.9
2017-11-28,5178.65
2017-11-29,5219.35
2017-11-30,5213.85
2017-12-01,5176.75
2017-12-04,5164.5
2017-12-05,5126.4
2017-12-06,5109.15
2017-12-07,5116.15
2017-12-08,5089.2
2017-12-11,5096.45
2017-12-12,5040.45
2017-12-13,5088.9
2017-12-14,5095.35
2017-12-15,5200.8
2017-12-18,5204.45
2017-12-19,5214.25
2017-12-20,5334.35
2017-12-21,5453.55
2017-12-22,5611.9
2017-12-26,5697.25
2017-12-27,5814.3
2017-12-28,5825.4
2017-12-29,5862.95
