Date,BLUEDART
2017-12-12,4646.95
2017-12-13,4683.9
2017-12-14,4602.3
2017-12-15,4636.3
2017-12-18,4599.3
2017-12-19,4608.15
2017-12-20,4452.05
2017-12-21,4532.8
2017-12-22,4620.05
2017-12-26,4564.85
2017-12-27,4622.45
2017-12-28,4601.35
2017-12-29,4552.85
