Date,TATAELXSI
2017-06-21,1620.5
2017-06-22,1629.5
2017-06-23,1609.8
2017-06-27,1588.5
2017-06-28,1594.9
2017-06-29,1599.45
2017-06-30,1584.7
2017-07-03,1619.65
2017-07-04,1670.45
2017-07-05,1694.9
2017-07-06,1698.7
2017-07-07,1695.8
2017-07-10,1707.65
2017-07-11,1709.75
2017-07-12,1720.7
2017-07-13,1734.0
2017-07-14,1711.7
2017-07-17,1706.7
2017-07-18,1679.0
2017-07-19,1671.85
2017-07-20,1691.15
2017-07-21,1683.65
2017-07-24,1671.05
2017-07-25,1662.35
2017-07-26,1677.9
2017-07-27,1736.55
2017-07-28,1746.5
2017-07-31,1753.15
2017-08-01,1740.95
2017-08-02,1715.2
2017-08-03,1691.5
2017-08-04,1699.2
2017-08-07,1733.15
2017-08-08,1716.9
2017-08-09,1689.0
2017-08-10,1627.05
2017-08-11,1605.1
2017-08-14,1646.9
2017-08-16,1691.7
2017-08-17,1685.8
2017-08-18,1680.9
2017-08-21,1642.0
2017-08-22,1616.2
2017-08-23,1640.4
2017-08-24,1637.3
2017-08-28,1671.7
2017-08-29,1646.2
2017-08-30,1657.35
2017-08-31,1639.85
2017-09-01,1659.95
2017-09-04,1727.6
2017-09-05,1747.2
2017-09-06,1751.6
2017-09-07,1793.1
2017-09-08,1772.25
2017-09-11,1803.95
2017-09-12,1813.05
2017-09-13,1815.3
2017-09-14,1823.65
2017-09-15,1823.45
2017-09-18,901.3
2017-09-19,885.95
2017-09-20,880.85
2017-09-21,872.1
2017-09-22,847.3
2017-09-25,813.2
2017-09-26,826.65
2017-09-27,808.0
2017-09-28,806.9
2017-09-29,813.3
2017-10-03,802.25
2017-10-04,798.35
2017-10-05,827.2
2017-10-06,830.1
2017-10-09,864.05
2017-10-10,865.25
2017-10-11,840.7
2017-10-12,852.8
2017-10-13,862.4
2017-10-16,856.15
2017-10-17,849.2
2017-10-18,848.5
2017-10-19,837.3
2017-10-23,850.0
2017-10-24,852.35
2017-10-25,863.95
2017-10-26,840.2
2017-10-27,842.0
2017-10-30,836.15
2017-10-31,839.65
2017-11-01,853.55
2017-11-02,866.1
2017-11-03,858.5
2017-11-06,862.9
2017-11-07,871.45
2017-11-08,884.2
2017-11-09,908.6
2017-11-10,900.25
2017-11-13,906.3
2017-11-14,896.3
2017-11-15,872.5
2017-11-16,895.6
2017-11-17,893.9
2017-11-20,932.8
2017-11-21,932.3
2017-11-22,949.45
2017-11-23,949.3
2017-11-24,951.4
2017-11-27,971.5
2017-11-28,966.2
2017-11-29,957.1
2017-11-30,942.8
2017-12-01,920.3
2017-12-04,923.05
2017-12-05,934.55
2017-12-06,909.85
2017-12-07,932.85
2017-12-08,927.7
2017-12-11,948.8
2017-12-12,932.7
2017-12-13,919.55
2017-12-14,915.8
2017-12-15,924.75
2017-12-18,931.25
2017-12-19,939.05
2017-12-20,960.15
2017-12-21,951.6
2017-12-22,956.8
2017-12-26,961.55
2017-12-27,952.0
2017-12-28,943.65
2017-12-29,977.15
