Date,CANFINHOME
2017-05-08,2845.0
2017-05-09,2793.55
2017-05-10,2804.9
2017-05-11,2740.5
2017-05-12,2660.85
2017-05-15,2782.3
2017-05-16,2765.45
2017-05-17,2758.95
2017-05-18,2671.15
2017-05-19,2619.55
2017-05-22,2527.85
2017-05-23,2589.5
2017-05-24,2573.6
2017-05-25,2641.15
2017-05-26,2631.35
2017-05-29,2620.0
2017-05-30,2727.7
2017-05-31,2713.75
2017-06-01,2745.45
2017-06-02,2726.6
2017-06-05,2784.95
2017-06-06,2769.1
2017-06-07,2908.25
2017-06-08,2900.05
2017-06-09,2989.45
2017-06-12,3024.8
2017-06-13,3054.7
2017-06-14,3065.2
2017-06-15,3121.9
2017-06-16,3141.2
2017-06-19,3136.35
2017-06-20,3199.7
2017-06-21,3259.7
2017-06-22,3254.75
2017-06-23,3182.45
2017-06-27,3066.25
2017-06-28,3109.35
2017-06-29,3193.9
2017-06-30,3232.55
2017-07-03,3219.05
2017-07-04,3201.4
2017-07-05,3230.7
2017-07-06,3224.7
2017-07-07,3253.05
2017-07-10,3244.55
2017-07-11,3211.0
2017-07-12,3201.55
2017-07-13,3206.0
2017-07-14,3206.05
2017-07-17,3194.9
2017-07-18,3161.3
2017-07-19,3183.0
2017-07-20,3217.15
2017-07-21,3144.95
2017-07-24,3057.85
2017-07-25,3086.85
2017-07-26,3049.5
2017-07-27,3115.1
2017-07-28,3107.25
2017-07-31,3088.9
2017-08-01,3086.85
2017-08-02,3073.1
2017-08-03,2991.9
2017-08-04,2979.0
2017-08-07,2945.15
2017-08-08,2921.5
2017-08-09,2859.95
2017-08-10,2832.35
2017-08-11,2882.3
2017-08-14,2930.6
2017-08-16,2968.85
2017-08-17,2959.6
2017-08-18,2898.1
2017-08-21,2793.55
2017-08-22,2703.65
2017-08-23,2785.25
2017-08-24,2772.15
2017-08-28,2780.05
2017-08-29,2696.4
2017-08-30,2799.45
2017-08-31,2865.55
2017-09-01,2878.7
2017-09-04,2820.45
2017-09-05,2867.6
2017-09-06,2889.75
2017-09-07,2886.7
2017-09-08,2861.25
2017-09-11,2841.9
2017-09-12,2842.5
2017-09-13,2807.7
2017-09-14,2803.65
2017-09-15,2794.45
2017-09-18,2819.8
2017-09-19,2879.35
2017-09-20,2827.75
2017-09-21,2796.5
2017-09-22,2658.15
2017-09-25,2587.8
2017-09-26,2653.35
2017-09-27,2599.5
2017-09-28,2632.9
2017-09-29,2654.55
2017-10-03,2639.3
2017-10-04,2625.25
2017-10-05,2616.95
2017-10-06,2645.7
2017-10-09,2666.7
2017-10-10,2624.35
2017-10-11,2553.3
2017-10-12,526.0
2017-10-13,558.75
2017-10-16,549.4
2017-10-17,551.5
2017-10-18,540.7
2017-10-19,537.15
2017-10-23,537.85
2017-10-24,538.9
2017-10-25,503.1
2017-10-26,498.55
2017-10-27,495.7
2017-10-30,488.75
2017-10-31,480.15
2017-11-01,470.9
2017-11-02,472.6
2017-11-03,467.35
2017-11-06,456.15
2017-11-07,456.2
2017-11-08,453.4
2017-11-09,459.9
2017-11-10,462.4
2017-11-13,453.05
2017-11-14,453.55
2017-11-15,437.9
2017-11-16,451.55
2017-11-17,479.0
2017-11-20,472.9
2017-11-21,462.45
2017-11-22,464.5
2017-11-23,460.8
2017-11-24,458.65
2017-11-27,473.7
2017-11-28,483.5
2017-11-29,490.45
2017-11-30,483.55
2017-12-01,467.05
2017-12-04,458.8
2017-12-05,464.15
2017-12-06,457.95
2017-12-07,485.6
2017-12-08,481.35
2017-12-11,484.95
2017-12-12,466.55
2017-12-13,463.65
2017-12-14,460.45
2017-12-15,467.6
2017-12-18,474.05
2017-12-19,480.4
2017-12-20,474.75
2017-12-21,509.3
2017-12-22,495.65
2017-12-26,500.75
2017-12-27,489.45
2017-12-28,474.8
2017-12-29,472.85
