Date,KANSAINER
2017-12-06,495.7
2017-12-07,496.1
2017-12-08,498.75
2017-12-11,499.15
2017-12-12,504.75
2017-12-13,508.55
2017-12-14,494.95
2017-12-15,510.65
2017-12-18,524.5
2017-12-19,536.45
2017-12-20,552.0
2017-12-21,559.2
2017-12-22,561.2
2017-12-26,561.95
2017-12-27,557.8
2017-12-28,556.05
2017-12-29,574.85
