Date,WENDT
2017-11-16,2311.85
2017-11-17,2354.15
2017-11-20,2330.8
2017-11-21,2315.05
2017-11-22,2303.4
2017-11-23,2320.0
2017-11-24,2332.4
2017-11-27,2353.7
2017-11-28,2350.0
2017-11-29,2368.1
2017-11-30,2343.25
2017-12-01,2356.15
2017-12-04,2341.9
2017-12-05,2302.25
2017-12-06,2293.25
2017-12-07,2307.25
2017-12-08,2318.75
2017-12-11,2341.05
2017-12-12,2314.65
2017-12-13,2315.95
2017-12-14,2288.5
2017-12-15,2318.7
2017-12-18,2349.5
2017-12-19,2392.1
2017-12-20,2386.0
2017-12-21,2390.0
2017-12-22,2400.25
2017-12-26,2396.85
2017-12-27,2399.8
2017-12-28,2879.75
2017-12-29,3336.25
