Date,CRMFGETF
2014-09-10,2660.0
2014-09-12,2634.95
2014-09-19,2605.0
2014-09-22,2595.0
2014-09-24,2590.0
2014-09-25,2600.0
2014-09-26,2615.0
2014-09-30,2605.0
2014-10-07,2600.0
2014-10-10,2620.0
2014-10-13,2610.0
2014-10-17,2645.0
2014-10-21,2680.0
2014-10-29,2615.0
2014-10-31,2547.2
2014-11-03,2545.0
2014-11-05,2500.0
2014-11-07,2480.0
2014-11-10,2535.0
2014-11-11,2505.0
2014-11-12,2520.0
2014-11-13,2490.0
2014-11-14,2505.0
2014-11-18,2545.0
2014-11-27,2535.0
2014-12-01,2504.5
2014-12-02,2535.0
2014-12-03,2550.0
2014-12-04,2540.0
2014-12-05,2535.0
2014-12-08,2525.0
2014-12-09,2545.0
2014-12-10,2590.0
2014-12-11,2590.0
2014-12-12,2600.0
2014-12-15,2600.0
2014-12-16,2590.0
2014-12-17,2590.0
2014-12-18,2590.0
2014-12-19,2585.0
2014-12-26,2575.0
2014-12-29,2595.0
2014-12-30,2580.0
2015-01-02,2570.0
2015-01-05,2585.0
2015-01-06,2620.0
2015-01-07,2620.0
2015-01-09,2589.0
2015-01-12,2600.0
2015-01-13,2620.0
2015-01-14,2600.0
2015-01-16,2652.35
2015-01-19,2675.0
2015-01-20,2704.35
2015-01-21,2716.0
2015-01-22,2690.0
2015-01-23,2706.4
2015-01-28,2695.0
2015-01-29,2682.0
2015-02-02,2695.0
2015-02-03,2690.0
2015-02-04,2660.0
2015-02-05,2670.0
2015-02-10,2635.0
2015-02-11,2640.0
2015-02-12,2620.0
2015-02-13,2607.0
2015-02-20,2575.0
2015-02-23,2565.0
2015-02-25,2555.0
2015-02-26,2560.0
2015-03-03,2552.0
2015-03-10,2525.0
2015-03-11,2535.0
2015-03-12,2510.0
2015-03-13,2515.0
2015-03-16,2493.0
2015-03-19,2515.0
2015-03-24,2510.0
2015-03-25,2505.0
2015-03-26,2558.0
2015-03-27,2550.0
2015-03-30,2535.0
2015-03-31,2535.0
2015-04-06,2580.0
2015-04-07,2570.0
2015-04-08,2565.0
2015-04-10,2555.0
2015-04-13,2560.0
2015-04-15,2533.0
2015-04-16,2550.0
2015-04-17,2560.0
2015-04-21,2595.0
2015-04-22,2585.0
2015-04-23,2555.0
2015-04-24,2580.0
2015-04-28,2585.0
2015-04-29,2590.0
2015-04-30,2600.0
2015-05-05,2600.0
2015-05-06,2585.0
2015-05-07,2575.0
2015-05-08,2580.0
2015-05-11,2585.0
2015-05-12,2585.0
2015-05-13,2600.0
2015-05-14,2635.0
2015-05-15,2630.0
2015-05-18,2649.0
2015-05-20,2615.0
2015-05-25,2595.0
2015-05-26,2605.0
2015-05-27,2584.0
2015-05-29,2584.0
2015-06-02,2580.0
2015-06-03,2588.0
2015-06-04,2583.0
2015-06-09,2550.0
2015-06-10,2569.5
2015-06-11,2570.0
2015-06-12,2570.0
2015-06-15,2565.0
2015-06-16,2575.0
2015-06-17,2555.0
2015-06-18,2560.0
2015-06-19,2575.0
2015-06-23,2546.0
2015-06-25,2531.0
2015-06-26,2530.0
2015-06-29,2558.0
2015-06-30,2535.0
2015-07-01,2530.0
2015-07-02,2510.5
2015-07-06,2520.0
2015-07-07,2510.0
2015-07-08,2481.65
2015-07-09,2503.0
2015-07-10,2505.0
2015-07-13,2499.0
2015-07-16,2485.0
2015-07-20,2462.5
2015-07-22,2420.0
2015-07-23,2400.0
2015-07-29,2376.0
2015-07-31,2362.0
2015-08-05,2380.0
2015-08-07,2375.0
2015-08-10,2377.0
2015-08-11,2425.0
2015-08-12,2450.0
2015-08-13,2455.0
2015-08-14,2465.0
2015-08-17,2470.0
2015-08-20,2500.0
2015-08-21,2568.0
2015-08-24,2560.0
2015-09-02,2538.0
2015-09-09,2510.0
2015-09-10,2490.0
2015-09-11,2485.0
2015-09-14,2490.0
2015-09-24,2515.0
2015-10-07,2520.0
2015-10-08,2510.0
2015-10-12,2520.0
2015-10-13,2515.0
2015-10-16,2555.0
2015-10-28,2562.0
2015-11-03,2508.0
2015-11-05,2473.0
2015-11-06,2485.0
2015-11-09,2490.0
2015-11-10,2480.0
2015-11-13,2450.0
2015-11-16,2450.0
2015-11-17,2420.0
2015-11-18,2400.0
2015-11-19,2412.0
2015-11-24,2410.0
2015-12-04,2405.0
2015-12-07,2445.0
2015-12-09,2421.0
2015-12-10,2425.0
2015-12-14,2420.0
2015-12-21,2400.0
2016-01-05,2425.0
2016-01-06,2432.0
2016-01-07,2475.0
2016-01-11,2475.0
2016-01-12,2460.0
2016-01-15,2445.0
2016-01-20,2470.0
2016-01-22,2485.0
2016-01-28,2545.0
2016-01-29,2527.0
2016-02-05,2595.0
2016-02-09,2667.0
2016-02-10,2655.0
2016-02-12,2735.0
2016-02-18,2690.0
2016-02-22,2710.0
2016-02-23,2715.0
2016-02-25,2730.0
2016-03-01,2770.0
2016-03-08,2783.0
2016-03-10,2765.0
2016-03-14,2760.0
2016-03-15,2725.0
2016-03-18,2750.0
2016-03-21,2720.0
2016-03-22,2745.0
2016-04-05,2705.0
2016-04-11,2760.0
2016-04-12,2761.0
2016-04-13,2765.0
2016-04-18,2750.0
2016-04-20,2790.0
2016-04-21,2790.0
2016-04-26,2765.0
2016-05-02,2852.0
2016-05-03,2865.0
2016-05-04,2855.0
2016-05-05,2850.0
2016-05-16,2847.0
2016-05-17,2850.0
2016-05-18,2845.0
2016-05-23,2825.0
2016-05-24,2825.0
2016-05-27,2745.0
2016-05-31,2750.0
2016-06-01,2736.0
2016-06-07,2775.0
2016-06-13,2815.0
2016-06-14,2820.0
2016-06-15,2820.0
2016-06-16,2865.0
2016-06-20,2830.0
2016-06-21,2820.0
2016-06-24,2890.0
2016-06-27,2910.0
2016-06-28,2890.0
2016-06-30,2882.0
2016-07-01,2900.0
2016-07-04,2930.0
2016-07-05,2940.0
2016-07-08,2950.0
2016-07-12,2965.0
2016-07-14,2940.0
2016-07-15,2925.0
2016-07-19,2915.0
2016-07-20,2920.0
2016-07-21,2920.0
2016-07-25,2905.0
2016-07-26,2915.0
2016-07-27,2922.5
2016-07-28,2930.0
2016-07-29,2935.0
2016-08-01,2964.95
2016-08-02,2962.75
2016-08-03,2975.0
2016-08-09,2920.0
2016-08-16,2970.0
2016-08-18,2960.0
2016-08-22,2965.0
2016-08-23,2965.0
2016-08-25,2940.0
2016-08-30,2940.0
2016-08-31,2925.0
2016-09-06,2925.0
2016-09-09,2937.0
2016-09-12,2920.0
2016-09-14,2930.0
2016-09-15,2945.0
2016-09-21,2940.0
2016-09-23,2950.0
2016-09-26,2960.0
2016-09-29,2951.15
2016-09-30,2975.0
2016-10-03,2940.0
2016-10-04,2950.0
2016-10-05,2895.0
2016-10-06,2900.0
2016-10-07,2885.0
2016-10-10,2900.0
2016-10-13,2900.0
2016-10-14,2890.0
2016-10-17,2885.0
2016-10-18,2885.0
2016-10-19,2865.0
2016-10-20,2880.0
2016-10-21,2878.75
2016-10-24,2860.0
2016-10-25,2865.0
2016-10-27,2860.0
2016-10-28,2844.65
2016-10-30,2999.0
2016-11-01,2857.0
2016-11-02,2901.4
2016-11-03,2890.0
2016-11-07,2875.0
2016-11-08,2865.0
2016-11-09,2950.0
2016-11-10,2890.0
2016-11-11,2870.0
2016-11-15,2840.0
2016-11-16,2820.0
2016-11-21,2795.0
2016-11-22,2757.0
2016-11-23,2770.0
2016-11-28,2730.0
2016-11-29,2725.0
2016-12-06,2680.0
2016-12-08,2700.0
2016-12-09,2665.0
2016-12-12,2665.0
2016-12-13,2665.0
2016-12-21,2615.0
2016-12-22,2610.0
2016-12-27,2635.0
2016-12-29,2640.0
2017-01-04,2665.0
2017-01-09,2675.0
2017-01-11,2685.0
2017-01-12,2712.0
2017-01-16,2700.0
2017-01-19,2737.8
2017-01-20,2750.0
2017-01-23,2775.0
2017-01-24,2735.0
2017-01-30,2730.0
2017-01-31,2740.0
2017-02-03,2740.0
2017-02-08,2765.0
2017-02-09,2780.0
2017-02-10,2740.0
2017-02-13,2760.0
2017-02-15,2752.0
2017-02-16,2775.0
2017-02-17,2785.0
2017-02-22,2769.5
2017-02-27,2800.0
2017-02-28,2795.0
2017-03-01,2783.0
2017-03-06,2770.0
2017-03-07,2750.0
2017-03-08,2740.0
2017-03-14,2655.0
2017-03-16,2685.0
2017-03-20,2675.0
2017-03-21,2685.0
2017-03-22,2720.0
2017-03-23,2725.0
2017-03-24,2715.0
2017-03-27,2730.0
2017-03-28,2725.0
2017-03-29,2712.0
2017-03-30,2715.0
2017-04-05,2730.0
2017-04-07,2725.0
2017-04-10,2700.0
2017-04-11,2715.0
2017-04-12,2755.0
2017-04-13,2761.1
2017-04-17,2779.1
2017-04-20,2763.0
2017-04-21,2768.0
2017-04-25,2735.0
2017-04-27,2745.0
2017-04-28,2730.0
2017-05-02,2720.0
2017-05-03,2700.0
2017-05-04,2699.0
2017-05-05,2654.45
2017-05-08,2675.0
2017-05-11,2633.0
2017-05-12,2640.0
2017-05-15,2635.0
2017-05-16,2640.0
2017-05-17,2660.0
2017-05-18,2719.1
2017-05-19,2703.0
2017-05-22,2690.0
2017-05-23,2725.0
2017-05-25,2710.0
2017-05-26,2710.0
2017-05-29,2720.0
2017-05-30,2735.0
2017-06-01,2730.0
2017-06-05,2729.95
2017-06-06,2750.0
2017-06-07,2760.0
2017-06-08,2750.0
2017-06-09,2725.0
2017-06-12,2725.0
2017-06-14,2715.0
2017-06-19,2665.0
2017-06-20,2690.0
2017-06-21,2700.0
2017-06-22,2710.0
2017-06-29,2655.0
2017-07-07,2635.0
2017-07-10,2625.0
2017-07-11,2620.0
2017-07-12,2620.0
2017-07-13,2600.0
2017-07-19,2620.0
2017-07-21,2665.0
2017-07-25,2680.0
2017-07-31,2690.0
2017-08-04,2669.85
2017-08-08,2650.0
2017-08-10,2710.0
2017-08-11,2675.05
2017-08-14,2714.95
2017-08-21,2729.95
2017-08-22,2700.0
2017-08-30,2730.0
2017-09-04,2785.0
2017-09-06,2835.0
2017-09-08,2842.0
2017-09-11,2820.0
2017-09-12,2810.0
2017-09-14,2802.0
2017-09-19,2780.0
2017-09-20,2795.0
2017-09-26,2775.0
2017-09-28,2784.95
2017-10-05,2770.0
2017-10-06,2756.0
2017-10-09,2785.0
2017-10-10,2790.0
2017-10-11,2790.0
2017-10-12,2795.0
2017-10-17,2790.0
2017-10-18,2780.0
2017-10-23,2759.0
2017-10-27,2720.0
2017-11-03,2730.0
2017-11-08,2750.0
2017-11-09,2760.0
2017-11-10,2750.0
2017-11-13,2765.0
2017-11-14,2760.0
2017-11-15,2750.0
2017-11-16,2755.9
2017-11-20,2770.0
2017-11-21,2720.05
2017-11-24,2765.0
2017-11-28,2760.0
2017-11-30,2740.0
2017-12-07,2690.05
2017-12-08,2685.0
2017-12-11,2690.0
2017-12-12,2649.05
2017-12-13,2645.0
2017-12-20,2670.0
2017-12-22,2655.0
2017-12-26,2698.7
2017-12-29,2725.0
