"Date","SMB %","HML %","WML %","Rm %","Rf %","Rm-Rf %"
20150901,-0.14896827,-1.26683784,0.51447488,-2.04739645,0.02870907,-2.07610552
20150902,0.9039183,-0.18868123,0.25953487,-0.57479033,0.02870907,-0.6034994
20150903,0.57578613,-0.45447019,0.20964033,1.22799103,0.02870907,1.19928196
20150904,-0.50946819,-1.63662229,0.13309491,-1.97475275,0.02870907,-2.00346182
20150907,-0.53706929,-0.49178858,-1.48539056,-1.57848946,0.02870907,-1.60719853
20150908,-0.6697969,0.56238961,-0.7879414,1.04225867,0.02870907,1.0135496
20150909,0.25225036,0.74848337,-0.48012787,1.69714429,0.02870907,1.66843522
20150910,0.3815871,-0.54992176,0.60038422,-0.29349976,0.02870907,-0.32220883
20150911,0.0828859,1.0553694,0.50337224,0.07128692,0.02870907,0.04257785
20150914,-0.90569691,1.28974034,-0.06585168,1.16525684,0.02870907,1.13654777
20150915,0.19586967,0.04726445,0.37756975,-0.514308,0.02870907,-0.54301707
20150916,0.04959867,-0.67982663,-0.41562663,0.31420937,0.02870907,0.2855003
20150918,0.10669035,1.2296796,0.3068847,1.04232841,0.028858,1.01347041
20150921,0.24941098,1.66673684,0.21321504,0.25280769,0.028858,0.22394969
20150922,1.2198603,-1.18516867,0.78771081,-1.65790621,0.028858,-1.68676421
20150923,-0.1373877,0.89211751,0.34452752,0.38527064,0.028858,0.35641264
20150924,0.29750289,-0.07136319,1.17261533,0.22785951,0.02852282,0.19933669
20150928,-0.13270389,0.2481054,0.17119932,-0.65623314,0.02852282,-0.68475596
20150929,-0.30755108,0.91070811,0.22333603,0.12870571,0.02852282,0.10018289
20150930,-0.07504538,0.00349641,-0.2795573,1.40735672,0.02852282,1.3788339
20151001,0.28012967,-0.42524932,0.44990361,0.08725683,0.02729142,0.05996541
20151005,-0.5929701,1.15831723,-0.54053545,1.87816029,0.02729142,1.85086887
20151006,0.20148607,0.64589702,-1.27748543,0.5512941,0.02729142,0.52400268
20151007,0.23613174,2.14312138,-2.27186838,0.37531162,0.02729142,0.3480202
20151008,0.38879529,0.75556438,-0.58523242,-0.49668896,0.02729142,-0.52398038
20151009,0.09694837,-0.19788546,-1.32338289,0.24775737,0.02729142,0.22046595
20151012,0.15421603,0.18005718,-1.20925886,-0.26193169,0.02729142,-0.28922311
20151013,1.01622055,0.36554328,0.5634571,-0.02592476,0.02729142,-0.05321618
20151014,0.9311908,0.13926952,0.37459435,-0.28127644,0.02729142,-0.30856786
20151015,-0.39649163,0.44849505,-1.02143013,0.68635309,0.02729142,0.65906167
20151016,-0.53662795,0.28156981,-0.12067925,0.47127511,0.02729142,0.44398369
20151019,0.47160391,0.01684348,0.94545863,0.5695497,0.02729142,0.54225828
20151020,0.46677893,-0.20459428,0.39438535,0.07427928,0.02729142,0.04698786
20151021,0.17667237,-0.4438791,0.03330446,-0.09760245,0.02729142,-0.12489387
20151023,-0.40008543,-0.27411082,-0.41187513,0.09018004,0.02744088,0.06273916
20151026,-0.46112137,-0.50860564,-0.15626707,-0.49975246,0.02744088,-0.52719334
20151027,0.17908788,0.03599174,0.50033384,-0.09349226,0.02744088,-0.12093314
20151028,0.39115726,-0.04063272,-0.12453647,-0.43038129,0.02744088,-0.45782217
20151029,0.27003447,0.34179132,-0.34229907,-0.62405556,0.02744088,-0.65149644
20151030,-0.38749819,-0.17782478,0.48809377,-0.45808243,0.02744088,-0.48552331
20151102,-0.2812945,-0.00355816,0.47434892,-0.11082983,0.02744088,-0.13827071
20151103,0.30774795,-0.43250737,0.3436046,0.33604881,0.02744088,0.30860793
20151104,-0.16396224,0.44902246,-0.43164877,-0.12719586,0.02744088,-0.15463674
20151105,-0.15546272,-0.85444538,0.1736459,-1.14133986,0.02744088,-1.16878074
20151106,-0.68400581,-0.23884586,0.26610423,-0.22177764,0.02744088,-0.24921852
20151109,0.60819299,0.31267828,0.2583066,-0.02640515,0.02744088,-0.05384603
20151110,1.1779812,-0.71664653,0.29809452,-1.51991864,0.02744088,-1.54735952
20151111,1.00365384,0.23716327,0.10299973,0.87279195,0.02744088,0.84535107
20151113,0.4454965,-0.09656596,0.04557977,-0.9973471,0.02759029,-1.02493739
20151116,-0.29456486,1.72936163,-1.07115071,0.24083992,0.02759029,0.21324963
20151117,0.22467789,-0.73707462,-0.69422202,0.47918189,0.02759029,0.4515916
20151118,0.91953207,-1.06772488,0.34465447,-0.86743894,0.02759029,-0.89502923
20151119,-0.06497781,0.13537409,0.49891828,1.17963002,0.02759029,1.15203973
20151120,0.20933468,0.02573332,0.23769408,0.39818517,0.02759029,0.37059488
20151123,1.03397264,-0.26043609,0.58564782,0.11580927,0.02759029,0.08821898
20151124,0.60579462,0.92785429,-0.41834684,-0.04493274,0.02759029,-0.07252303
20151126,-0.0595651,0.94356431,-1.27632089,0.57035733,0.02759029,0.54276704
20151127,-0.7971024,0.92994567,0.05193912,0.43165231,0.02759029,0.40406202
20151130,0.4649074,1.64659591,-0.08868578,0.03434566,0.02759029,0.00675537
20151201,0.28498847,0.86102425,-0.13184487,0.46217952,0.02759029,0.43458923
20151202,0.4809137,0.05864909,0.56777913,-0.03947304,0.02759029,-0.06706333
20151203,0.27589052,0.69457644,0.2507278,-0.69633691,0.02759029,-0.7239272
20151204,0.42298916,-0.63362036,0.31389181,-0.75487178,0.02759029,-0.78246207
20151207,0.46005601,-0.01456874,0.40138027,-0.07356332,0.02759029,-0.10115361
20151208,0.05427707,-1.69915686,0.98810998,-1.09893051,0.02759029,-1.1265208
20151209,-1.31538046,-1.14584651,-0.57723895,-1.50284522,0.02759029,-1.53043551
20151210,0.80519519,0.3758425,0.48334601,0.93031212,0.02777697,0.90253515
20151211,0.02668427,-0.69552438,0.36469804,-0.82097247,0.02777697,-0.84874944
20151214,-0.02058806,0.62747739,0.00382151,0.50282039,0.02777697,0.47504342
20151215,0.53793124,-0.24656059,0.40063834,0.61220657,0.02777697,0.5844296
20151216,-0.63373819,0.25864604,-0.28829725,0.59239588,0.02777697,0.56461891
20151217,-0.0037989,0.75978893,0.20915722,1.30622124,0.02792625,1.27829499
20151218,0.26102556,0.47509545,0.63014153,-0.53356449,0.02792625,-0.56149074
20151221,0.40208264,0.79013515,-0.53048943,0.7591855,0.02792625,0.73125925
20151222,0.57260855,0.10655972,0.08919987,-0.33875468,0.02792625,-0.36668093
20151223,-0.57379362,0.29534385,-0.32539454,0.82333835,0.02792625,0.7954121
20151224,0.35279752,0.28342723,-0.2204383,0.19667396,0.02792625,0.16874771
20151228,0.18900834,-0.46698341,0.13053373,0.56239502,0.02792625,0.53446877
20151229,-0.47262944,-0.06898923,0.10276722,0.04581887,0.02792625,0.01789262
20151230,0.32182594,0.36003734,0.19121959,-0.21089339,0.02792625,-0.23881964
20151231,0.05764417,0.29412689,-0.04221443,0.56131697,0.02792625,0.53339072
20160101,0.44163468,1.54111846,0.13246514,0.51617693,0.02792625,0.48825068
20160104,1.42742455,-0.21182522,0.34758115,-1.5218395,0.02792625,-1.54976575
20160105,1.02285148,1.73994568,-0.28155618,0.30007588,0.02792625,0.27214963
20160106,0.20973727,-0.40758319,0.4078706,-0.40241415,0.02792625,-0.4303404
20160107,-0.21896721,-2.50573019,0.63444005,-2.49144559,0.02792625,-2.51937184
20160108,0.63037317,0.53144447,0.43839535,0.77768327,0.02792625,0.74975702
20160111,0.47000678,0.45782899,0.39427219,-0.61918005,0.02792625,-0.6471063
20160112,0.18557097,-1.42230083,0.54785279,-0.72055796,0.02792625,-0.74848421
20160113,-2.16450017,-1.56223245,-0.79962744,-0.37426863,0.02792625,-0.40219488
20160114,-0.20957273,-1.77239812,0.4469096,-0.66535729,0.02792625,-0.69328354
20160115,-0.52012973,-2.7612657,0.35302523,-2.05350107,0.02792625,-2.08142732
20160118,-2.84990777,-1.04446612,-1.91699735,-2.11474849,0.02792625,-2.14267474
20160119,0.59030152,0.87326933,0.80712791,1.15681262,0.02792625,1.12888637
20160120,-0.40178852,-1.83832022,0.44049087,-1.83886178,0.02792625,-1.86678803
20160121,0.6719282,0.6006282,0.37998828,-0.36652098,0.02822464,-0.39474562
20160122,0.2328998,1.4663418,0.00389167,2.01413246,0.02822464,1.98590782
20160125,1.47458275,-0.43028943,0.20736213,0.41947778,0.02822464,0.39125314
20160127,-0.15383982,1.03608884,0.26382033,0.22172229,0.02822464,0.19349765
20160128,0.17306173,-0.34332994,0.10960391,0.01214233,0,0.01214233
20160129,0.10309926,-1.01765525,0.49627916,1.5145449,0,1.5145449
20160201,0.92678282,-1.11678072,0.60411252,0.1833004,0,0.1833004
20160202,0.40972176,-0.97335562,0.13143317,-1.41282113,0,-1.41282113
20160203,-0.40096523,-1.75763133,0.62997036,-1.44507732,0,-1.44507732
20160204,-1.01298096,-1.02001738,-1.27121839,0.22724379,0.02837376,0.19887003
20160205,-0.98025189,1.7739511,0.0116139,1.32686714,0.02837376,1.29849338
20160208,0.18364086,1.06718154,-0.45005724,-0.77616743,0.02837376,-0.80454119
20160209,-0.01874971,-0.32290884,-0.28066366,-1.32916128,0.02837376,-1.35753504
20160210,-0.42953441,-1.22986803,0.46510342,-1.16865881,0.02837376,-1.19703257
20160211,-1.50858492,-2.37191293,-1.45048434,-3.54040747,0.02837376,-3.56878123
20160212,-0.75798864,-1.76038621,0.70294584,-0.26371396,0.02837376,-0.29208772
20160215,-0.63457399,3.14683297,-0.56634647,2.94111656,0.02837376,2.9127428
20160216,-0.33824108,-1.17106063,-0.3009481,-1.79572171,0.02837376,-1.82409547
20160217,-1.39074645,0.47205684,0.22024023,0.61088441,0.02837376,0.58251065
20160218,0.04349586,-0.80895082,0.18978764,0.96544237,0.02837376,0.93706861
20160219,-0.50195625,0.70469757,-0.61379962,0.19306136,0.02837376,0.1646876
20160222,0.33957061,0.15816543,-0.41414289,0.5119641,0.02837376,0.48359034
20160223,-0.21182311,0.11932472,0.29266669,-1.55698241,0.02837376,-1.58535617
20160224,-0.49654862,0.5550949,-0.47945835,-1.14152316,0.02837376,-1.16989692
20160225,-0.35862129,0.12044629,0.07257073,-0.65004484,0,-0.65004484
20160226,-0.84824138,-0.63662526,-0.73872108,0.39564903,0,0.39564903
20160229,0.33369105,0.12384246,0.79029517,-0.59080174,0,-0.59080174
20160301,0.40967483,0.15393966,1.15218991,2.92200095,0,2.92200095
20160302,-0.62306226,1.98803489,-0.94831067,1.84066291,0,1.84066291
20160303,-0.53849558,1.13731425,-0.73659288,1.29813637,0.02807547,1.2700609
20160304,0.00320343,1.54631204,0.16100949,0.4564501,0.02807547,0.42837463
20160308,0.26816566,0.96692461,0.0211308,0.10648729,0.02807547,0.07841182
20160309,-0.36308507,0.69512893,0.02731776,0.41957496,0.02807547,0.39149949
20160310,0.76365003,-0.46406553,0.52489729,-0.44168941,0.02807547,-0.46976488
20160311,-0.07189623,-0.83834555,0.30035745,0.18454516,0.02807547,0.15646969
20160314,-0.22600188,-0.19840767,0.14525918,0.40139159,0.02807547,0.37331612
20160315,-0.4087744,0.97269784,-0.54524977,-0.71676065,0.02807547,-0.74483612
20160316,0.06058491,-0.2972394,-0.23740488,0.05855747,0.02807547,0.030482
20160317,-0.37135169,-0.25247626,-0.50650927,0.42871332,0.02807547,0.40063785
20160318,-1.04985669,0.07328143,-0.60553331,1.01586908,0.02807547,0.98779361
20160321,-0.55941572,-0.27518269,-0.29974441,1.28487479,0.02807547,1.25679932
20160322,0.05910512,0.2975244,-0.0997859,0.28604766,0.02807547,0.25797219
20160323,0.15799438,0.17950866,0.48894873,0.14350447,0.02807547,0.115429
20160328,0.08900904,-1.99540414,0.31634504,-1.32355959,0.02792625,-1.35148584
20160329,-0.51352497,0.00057778,-0.06936295,-0.15793623,0.02792625,-0.18586248
20160330,-0.45179223,1.55449333,-0.242196,1.74579531,0.02792625,1.71786906
20160331,-0.00609856,-0.22235204,0.17467605,0.28630633,0.02807547,0.25823086
20160401,1.00146339,2.39272919,-0.10307289,-0.07903926,0.02807547,-0.10711473
20160404,0.80634911,-0.09191091,-0.0808969,0.54499793,0.02807547,0.51692246
20160405,0.97724449,-1.5436753,1.4340998,-1.6520063,0.02807547,-1.68008177
20160406,0.74699217,1.0222083,0.59101004,0.45132754,0.02807547,0.42325207
20160407,0.3753537,-0.36947674,-0.04698832,-0.51364527,0.02650583,-0.5401511
20160408,0.65612193,0.22878231,0.45079404,0.27752027,0.02650583,0.25101444
20160411,-1.28298366,0.8986084,-0.46192441,1.24598789,0.02650583,1.21948206
20160412,0.50845536,-0.9555564,0.12382094,0.60985744,0.02650583,0.58335161
20160413,-0.55441408,0.12570585,-0.92541317,1.40315624,0.02635602,1.37680022
20160418,0.56945914,-0.5060092,0.85479833,0.75290759,0.02635602,0.72655157
20160420,-0.26726748,1.53906815,-0.73165681,0.11732094,0.02635602,0.09096492
20160421,-0.55238795,0.42910948,-0.8082881,-0.27068889,0.02635602,-0.29704491
20160422,-0.14638805,0.96836756,-0.49224287,-0.01447075,0.02635602,-0.04082677
20160425,0.64704925,-0.64583112,0.45943311,-0.48420474,0.02635602,-0.51056076
20160426,-0.58171545,0.3809273,-0.39466614,0.99706972,0.02635602,0.9707137
20160427,-0.06789879,-0.16199207,0.10531317,0.31137716,0.02635602,0.28502114
20160428,0.81651801,-0.20266219,0.20051265,-1.27636937,0.02635602,-1.30272539
20160429,0.16755794,-0.48037642,0.4886603,-0.02327366,0.02635602,-0.04962968
20160502,0.47948818,-0.46105687,0.43730618,0.00993532,0.02635602,-0.0164207
20160503,0.63483916,0.1691774,0.04775534,-0.66726151,0.02635602,-0.69361753
20160504,0.85239486,-2.16587295,1.25528177,-0.90431926,0.02635602,-0.93067528
20160505,0.13032466,-0.01892052,0.28556259,0.13925125,0.02650583,0.11274542
20160506,-0.32422434,0.27942181,0.09303619,0.01564829,0.02650583,-0.01085754
20160509,-0.34798091,0.66471206,0.22548516,1.32536354,0.02650583,1.29885771
20160510,0.34640668,-0.1877574,0.47249385,0.09438039,0.02650583,0.06787456
20160511,0.64844936,-0.87530935,0.56824262,-0.38017497,0.02650583,-0.4066808
20160512,0.56880608,-0.04743375,-0.32564049,0.79676092,0.02650583,0.77025509
20160513,1.13073033,-1.47903965,-0.02370305,-0.77646223,0.02650583,-0.80296806
20160516,0.60300292,-0.62257452,0.55762795,0.30159987,0.02650583,0.27509404
20160517,0.11186965,0.45245432,-0.8098625,0.28307917,0.02650583,0.25657334
20160518,0.05532647,1.03078839,-0.10232298,-0.07090469,0.02650583,-0.09741052
20160519,0.64167665,-0.5006792,0.3879174,-1.08643487,0.02650583,-1.1129407
20160520,-0.4174187,-0.5595813,0.11496585,-0.5559891,0.02650583,-0.58249493
20160523,0.23521525,-0.53251034,0.16810473,-0.28714953,0.02650583,-0.31365536
20160524,-0.7143902,-0.61182122,-0.11004253,-0.17427551,0.02650583,-0.20078134
20160525,-0.87585318,0.42977616,-0.73682147,1.6860583,0.02650583,1.65955247
20160526,-0.22764058,-0.21795614,-1.34010708,1.11768842,0.02650583,1.09118259
20160527,-1.11088952,0.77382643,0.42231796,1.04449172,0.02650583,1.01798589
20160530,-0.14533244,-0.70231409,-0.29673613,0.49454356,0.02650583,0.46803773
20160531,-0.79236836,0.27579298,-0.4113212,-0.31092097,0.02650583,-0.3374268
20160601,0.8866308,-0.81647186,0.34122952,0.23398819,0.02650583,0.20748236
20160602,-0.81250184,0.47075648,0.07189658,0.43946465,0.02650583,0.41295882
20160603,0.58216999,-0.90505189,0.10069425,-0.07457239,0.02650583,-0.10107822
20160606,0.04305923,0.25506006,-0.14060402,-0.11021494,0.02650583,-0.13672077
20160607,-0.13752587,0.3408369,-0.23647989,0.70053732,0.02650583,0.67403149
20160608,0.40824808,0.7589263,-0.52988041,0.35606,0.02650583,0.32955417
20160609,-0.01328844,0.89129476,-0.67971644,-0.25808579,0.02635602,-0.28444181
20160610,0.72627221,0.04748869,0.10678499,-0.34880316,0.02635602,-0.37515918
20160613,1.12354362,-0.74922312,0.48018442,-0.52033206,0.02635602,-0.54668808
20160614,0.38261447,2.00894902,-0.42534277,0.16498391,0.02635602,0.13862789
20160615,0.22464547,0.42561242,-0.11912295,0.95174524,0.02635602,0.92538922
20160616,-0.16143742,0.80360931,-0.3537896,-0.47058346,0.02620615,-0.49678961
20160617,0.40786177,0.76200703,-0.73701636,0.32606619,0.02620615,0.29986004
20160620,-1.03863683,0.91707993,-0.21740821,0.73532507,0.02620615,0.70911892
20160621,0.50077627,-0.36757252,0.280494,-0.05382651,0.02620615,-0.08003266
20160622,-0.35415662,-0.49490729,-0.01079096,-0.20607344,0.02620615,-0.23227959
20160623,-0.99644548,0.01281717,-0.27046188,0.33301521,0.02620615,0.30680906
20160624,0.75731605,-2.1268315,0.85904024,-1.74800633,0.02620615,-1.77421248
20160627,1.34803761,1.28734488,0.45212943,0.54695073,0.02620615,0.52074458
20160628,0.38162791,0.64750711,0.05274401,0.54613365,0.02620615,0.5199275
20160629,0.58823255,0.26041001,0.00316223,1.05438461,0.02620615,1.02817846
20160630,-0.42982693,0.67381095,0.08379541,1.07365127,0.02605623,1.04759504
20160701,-0.39442125,0.47369496,-0.41139143,0.64121961,0.02605623,0.61516338
20160704,-0.3007486,1.77063042,-0.51330792,0.72042226,0.02605623,0.69436603
20160705,0.10447432,1.33401451,-0.77321034,-0.22240407,0.02605623,-0.2484603
20160707,1.0197359,-0.5379764,0.22701111,-0.03986774,0.0255686,-0.06543634
20160708,0.16823841,-0.92043283,0.61314512,-0.18049928,0.0255686,-0.20606788
20160711,-1.26088364,0.90669733,-0.28400346,1.47170678,0.0255686,1.44613818
20160712,-0.75592683,0.71294043,-0.67152708,0.39058752,0.0255686,0.36501892
20160713,-0.87502915,-0.52348351,-0.57810309,-0.18311739,0.0255686,-0.20868599
20160714,-0.06322842,0.85683824,0.1062522,0.6093604,0.02541844,0.58394196
20160715,-0.69911028,0.03649508,0.19798255,-0.32368419,0.02541844,-0.34910263
20160718,0.82872506,-1.14085666,0.44374597,-0.53531421,0.02541844,-0.56073265
20160719,-0.57456517,0.12116087,0.06586711,0.2308633,0.02541844,0.20544486
20160720,0.50484459,0.01954417,0.42075214,0.84828186,0.02541844,0.82286342
20160721,0.73543421,-1.0961558,0.71328572,-0.36917403,0.02541844,-0.39459247
20160722,0.04217654,-0.3133558,0.34999635,0.57580606,0.02541844,0.55038762
20160725,-0.17876937,0.45208854,0.40630746,1.10866883,0.02541844,1.08325039
20160726,-0.3354135,-0.19527903,0.39093464,-0.40807083,0.02541844,-0.43348927
20160727,0.16617218,-0.4963679,0.46965166,0.35250741,0.02541844,0.32708897
20160728,0.40752651,-0.77113158,0.37201393,0.65861559,0.02541844,0.63319715
20160729,-0.43837621,0.06027219,0.96371511,0.00147964,0.02541844,-0.0239388
20160801,-0.52639271,-0.67019433,1.17809447,0.20087251,0.02541844,0.17545407
20160802,-0.61962633,-0.55517513,-0.09508302,-0.41555675,0.02541844,-0.44097519
20160803,-0.23130622,-0.35100578,-0.76856132,-0.99020937,0.02541844,-1.01562781
20160804,-0.6244154,1.37001801,0.3808742,0.26256001,0.02541844,0.23714157
20160805,-0.42308555,0.35489307,0.11358694,1.48683928,0.02541844,1.46142084
20160808,0.60108195,-1.02437624,0.0545081,0.4745513,0.02541844,0.44913286
20160809,-0.1235518,-0.40116289,-0.65246082,-0.35830194,0.02541844,-0.38372038
20160810,0.28674582,-1.16495243,-0.08649541,-1.17445713,0.02541844,-1.19987557
20160811,-0.0272972,-0.31545995,-0.01850404,0.10790632,0.02541844,0.08248788
20160812,-1.30290192,0.64771685,-0.34176833,0.61163593,0.02541844,0.58621749
20160816,-0.77992574,-0.33940084,0.59686035,-0.03980892,0.02541844,-0.06522736
20160817,-0.01190166,0.42466398,-0.07183513,0.11322259,0.02541844,0.08780415
20160818,0.44713646,0.39835896,0.292189,0.69232777,0.02541844,0.66690933
20160819,0.00086096,0.60857904,0.09180007,0.1668537,0.02541844,0.14143526
20160822,0.64285953,-0.13560316,0.08927733,-0.42060532,0.02541844,-0.44602376
20160823,0.097991,0.55012625,-0.64573324,-0.10055817,0.02541844,-0.12597661
20160824,0.39310514,-0.2657089,-0.03649302,0.40661312,0.02541844,0.38119468
20160825,0.66668121,-0.49834851,0.38110562,-0.48057149,0.02541844,-0.50598993
20160826,-0.22637156,-0.68867292,0.4929559,-0.20453925,0.02541844,-0.22995769
20160829,-0.52803763,-0.00940495,0.32781719,0.17748377,0.02541844,0.15206533
20160830,-0.678909,0.45585039,0.0611186,1.29458392,0.02541844,1.26916548
20160831,0.31295819,-0.23104747,-0.22265734,0.19162059,0.02541844,0.16620215
20160901,0.45320073,-1.28699449,0.25358867,-0.35667763,0.02541844,-0.38209607
20160902,-0.0750732,0.89321896,-0.38310727,0.40250416,0.02541844,0.37708572
20160906,-0.48552153,0.55258208,0.77964396,1.19431848,0.02541844,1.16890004
20160907,-0.00030494,1.29739705,-0.97298786,0.05639154,0.02541844,0.0309731
20160908,0.27662587,1.57209446,-0.40777297,0.3900287,0.02541844,0.36461026
20160909,0.07787854,0.24043229,-0.74574219,-0.63099424,0.02541844,-0.65641268
20160912,0.78159221,-2.31431157,-0.58402344,-2.03773399,0.02541844,-2.06315243
20160914,0.44009257,1.3704379,0.14361154,0.52447855,0.02541844,0.49906011
20160915,0.94997391,-0.81817772,-0.10937517,0.04573496,0.02526822,0.02046674
20160916,0.35043437,-1.35932468,-0.41443873,0.37926162,0.02526822,0.3539934
20160919,0.14037712,0.33919456,0.36162468,0.42608592,0.02526822,0.4008177
20160920,-0.03642876,-0.2658461,0.07734305,-0.21306659,0.02526822,-0.23833481
20160921,0.25462657,-0.19596202,0.06828522,0.04041378,0.02526822,0.01514556
20160922,-0.63362046,0.8890481,0.49486975,1.00790256,0.02526822,0.98263434
20160923,0.05136671,-0.47077533,-0.01531782,-0.09563142,0.02526822,-0.12089964
20160926,0.45469757,-0.10640999,0.0673667,-0.76559753,0.02526822,-0.79086575
20160927,0.41435997,-0.22848177,-0.09186186,-0.10058851,0.02526822,-0.12585673
20160928,-0.16325538,1.11418579,0.01036671,0.61933196,0.02526822,0.59406374
20160929,-1.4704125,-3.45180925,-0.332696,-2.57283047,0.02526822,-2.59809869
20160930,0.85898862,1.2728263,0.60179269,1.00132304,0.02526822,0.97605482
20161003,0.76180498,1.12671839,1.35762779,1.98838153,0.02526822,1.96311331
20161004,-0.45869926,1.44275613,0.10450421,0.55246571,0.02526822,0.52719749
20161005,0.85971096,0.6991651,0.36942674,0.10920369,0.02526822,0.08393547
20161006,-0.02008839,-0.15222402,0.33461244,-0.22180832,0.02466679,-0.24647511
20161007,0.28912884,0.43697219,0.3172763,-0.11215323,0.02466679,-0.13682002
20161010,0.54650241,0.15456533,-0.22472372,0.10788053,0.02466679,0.08321374
20161013,0.1050507,-1.1278199,-0.35870663,-1.4577925,0.02466679,-1.48245929
20161014,0.54802952,-0.12909857,1.05111221,0.48706672,0.02466679,0.46239993
20161017,0.82877435,0.03734112,0.3056261,-0.70968113,0.02466679,-0.73434792
20161018,-0.25787566,0.24271799,-0.15195684,1.468252,0.02466679,1.44358521
20161019,0.53143004,0.46226916,0.02679394,0.16205341,0.02466679,0.13738662
20161020,-0.24228395,1.48749601,0.19939074,0.37956088,0.02481724,0.35474364
20161021,0.31138512,0.1770216,-0.3589154,0.1250295,0.02481724,0.10021226
20161024,0.81170939,0.29029116,0.69745188,0.31156758,0.02481724,0.28675034
20161025,0.05621011,-0.13022335,-0.10570318,-0.14840268,0.02481724,-0.17321992
20161026,0.49945902,-0.11379666,-0.21644392,-0.67826837,0.02481724,-0.70308561
20161027,-0.08219493,-0.05473859,-0.04381692,-0.46461432,0.02466679,-0.48928111
20161028,-0.06309174,0.31030676,0.64420948,0.56171221,0.02466679,0.53704542
20161030,0.96926925,-0.08444384,0.0233046,0.37250251,0.02466679,0.34783572
20161101,-0.31756866,1.20923873,1.17582376,-0.03851391,0.02466679,-0.0631807
20161102,0.09641623,-1.07264053,-0.01879613,-1.49512832,0.02466679,-1.51979511
20161103,-0.35518773,-0.53622867,0.0283415,-0.7163049,0.02481724,-0.74112214
20161104,-1.27420339,-1.01171357,0.46646378,-1.22232207,0.02481724,-1.24713931
20161107,-0.04320115,1.19657387,0.0569942,0.76232156,0.02481724,0.73750432
20161108,-0.57570266,-0.01435174,0.71051262,0.28237691,0.02481724,0.25755967
20161109,-1.8007487,-0.15567033,-0.56062438,-1.64133228,0.02481724,-1.66614952
20161110,-0.89050279,4.67654852,-0.61038681,1.53570111,0.02447866,1.51122245
20161111,-0.81271701,0.53500032,-1.70982403,-2.90240193,0.02447866,-2.92688059
20161115,-2.22438182,-0.02614877,-3.15190753,-3.04101144,0.02447866,-3.0654901
20161116,-0.03338261,-1.32751111,0.90777622,0.09355315,0.02447866,0.06907449
20161117,-1.36846987,0.75930974,0.22392797,-0.30359305,0.02308375,-0.3266768
20161118,0.17351858,-0.04684817,-0.06771041,0.16659057,0.02308375,0.14350682
20161121,-0.76158855,-2.07940912,-1.27339606,-2.15555071,0.02308375,-2.17863446
20161122,-0.75343344,0.4144241,0.95904159,1.09063625,0.02308375,1.0675525
20161123,0.86358122,0.68643312,0.71391626,0.94139932,0.02308375,0.91831557
20161124,0.52030046,0.63281992,0.46644953,-0.22860135,0.02278151,-0.25138286
20161125,0.65553019,0.14608683,-0.26952272,1.65112733,0.02278151,1.62834582
20161128,0.45999867,-0.32286009,0.4504089,0.55735566,0.02278151,0.53457415
20161129,0.52861155,-0.23363913,0.28473175,0.37015895,0.02278151,0.34737744
20161130,0.15310768,0.61296575,0.3390995,1.00548794,0.02278151,0.98270643
20161201,0.37292596,-0.78133277,-0.6234927,-0.60575739,0.02308375,-0.62884114
20161202,-0.11346853,-0.35178559,-0.43996037,-1.22466089,0.02308375,-1.24774464
20161205,-0.26312809,0.60683877,0.14094911,0.54324967,0.02308375,0.52016592
20161206,0.23642941,0.23342753,0.39781468,0.24179253,0.02308375,0.21870878
20161207,-0.05821526,-0.18384565,0.4237457,-0.40418157,0.02308375,-0.42726532
20161208,-0.54804732,0.44942722,0.70712379,1.51818143,0.02308375,1.49509768
20161209,-0.04872882,1.12921636,-0.38082593,0.19362689,0.02308375,0.17054314
20161212,0.60320422,0.19552163,-0.48657848,-0.90841381,0.02308375,-0.93149756
20161213,0.46914749,-0.52907646,-0.23083718,0.15952671,0.02308375,0.13644296
20161214,-0.10464438,-0.51551312,-0.64822795,-0.64928258,0.02308375,-0.67236633
20161215,0.23342899,0.09616932,0.07242322,-0.04128788,0.02402679,-0.06531467
20161216,0.67490989,-1.02062022,-0.02517979,-0.28957768,0.02402679,-0.31360447
20161219,0.13279673,0.26009433,-0.26243763,-0.45798922,0.02402679,-0.48201601
20161220,-0.03457873,-0.98857877,-0.21431655,-0.58877984,0.02402679,-0.61280663
20161221,-0.13677449,0.35672851,0.27089725,-0.06530744,0.02402679,-0.08933423
20161222,0.28615908,-1.05218203,-0.63706776,-1.24452103,0.02417747,-1.2686985
20161223,0.30835582,-0.59150574,0.47402767,-0.06266712,0.02417747,-0.08684459
20161226,0.11117353,-1.90409943,-0.48617072,-1.4706991,0.02417747,-1.49487657
20161227,-0.52320502,0.25329952,0.61901681,1.5083523,0.02417747,1.48417483
20161228,0.61130216,-0.44329534,0.10556941,0.33493558,0.02417747,0.31075811
20161229,-0.28014556,0.0367763,0.50206503,1.01290565,0.02432809,0.98857756
20161230,0.23082848,0.0352014,0.21766341,0.92206655,0.02432809,0.89773846
20170102,0.95839915,0.58492948,0.3134667,0.59490699,0.02432809,0.5705789
20170103,0.59877653,0.32317923,0.54381272,0.56700387,0.02432809,0.54267578
20170104,1.00701491,-0.15944373,-1.08931437,0.0953472,0.02432809,0.07101911
20170105,-0.38652268,1.55181591,0.64986043,1.07316519,0.02402679,1.0491384
